類型代號,基金統編,基金名稱,手續費_累積金額,手續費_比率,交易稅_累積金額,交易稅_比率,經理費_累積金額,經理費_比率,保管費_累積金額,保管費_比率,保證費_累積金額,保證費_比率,其他項費用_累積金額,其他項費用_比率,合計_累積金額,合計_比率
AC21,76300442,景順2023到期優質新興債券基金,0,0.00%,0,0.00%,78007245,1.59%,3120288,0.06%,0,0.00%,116519,0.00%,81244052,1.65%
AC21,76320480,景順六年到期特選全球債券基金,0,0.00%,0,0.00%,11125576,0.28%,1335069,0.03%,0,0.00%,52696,0.00%,12513341,0.31%
AC21,76320518,景順十年到期特選新興債券基金,0,0.00%,0,0.00%,54298325,0.99%,1845830,0.03%,0,0.00%,55317,0.00%,56199472,1.02%
AC21,76320524,景順六年到期特選新興債券基金,0,0.00%,0,0.00%,39685870,0.98%,1360656,0.03%,0,0.00%,40216,0.00%,41086742,1.01%
AA1,92003102,瀚亞高科技基金,10126657,0.93%,15224249,1.40%,16348900,1.50%,1634893,0.15%,0,0.00%,160557,0.01%,43495256,3.99%
AA1,92012572,瀚亞外銷基金,21661988,0.62%,32575101,0.93%,56141613,1.60%,5263274,0.15%,0,0.00%,160455,0.00%,115802431,3.30%
AA1,97990696,瀚亞菁華基金,7174869,0.80%,10595300,1.19%,14294574,1.60%,1340105,0.15%,0,0.00%,160425,0.02%,33565273,3.76%
AA1,81595924,瀚亞中小型股基金,5184064,0.72%,7761296,1.08%,11474795,1.60%,1075770,0.15%,0,0.00%,160475,0.02%,25656400,3.58%
AD1,83867345,瀚亞威寶貨幣市場基金,0,0.00%,0,0.00%,15787617,0.07%,6766118,0.03%,0,0.00%,789677,0.00%,23343412,0.10%
AA2,17611814,瀚亞歐洲基金,5925501,0.38%,2860746,0.18%,27557951,1.75%,4724218,0.30%,0,0.00%,563490,0.04%,41631906,2.64%
AB1,18036769,瀚亞理財通基金,12973917,0.36%,19125109,0.53%,43485079,1.20%,4348499,0.12%,0,0.00%,272385,0.01%,80204989,2.21%
AA2,14692623,瀚亞美國高科技基金,5388595,0.25%,25321,0.00%,38353058,1.75%,6136491,0.28%,0,0.00%,253030,0.01%,50156495,2.29%
AE23,99967806,瀚亞股債入息組合基金,1654108,0.08%,16175,0.00%,20183304,0.97%,2710892,0.13%,0,0.00%,230203,0.01%,24794682,1.19%
AA2,21704130,瀚亞印度基金,9006900,0.11%,3311628,0.04%,127835588,1.50%,22158166,0.26%,0,0.00%,615019,0.01%,162927301,1.91%
AA2,48733897,瀚亞亞太高股息基金,889998,0.11%,1011786,0.12%,14739045,1.75%,2526688,0.30%,0,0.00%,398310,0.05%,19565827,2.32%
AE22,48801000,瀚亞精選傘型基金之債券精選組合基金,916842,0.05%,8708,0.00%,16701973,0.97%,2228886,0.13%,0,0.00%,289412,0.02%,20145821,1.18%
AG,48836541,瀚亞亞太不動產證券化基金,1337847,0.10%,567657,0.04%,22785015,1.75%,3385187,0.26%,0,0.00%,400211,0.03%,28475917,2.19%
AA2,48885958,瀚亞亞太基礎建設基金,184497,0.03%,165578,0.03%,11057172,1.75%,1642770,0.26%,0,0.00%,368051,0.06%,13418068,2.12%
AA2,10357632,瀚亞非洲基金,364178,0.07%,362324,0.07%,11060543,2.00%,1769681,0.32%,0,0.00%,205195,0.04%,13761921,2.49%
AA2,25633559,瀚亞巴西基金,1599856,0.13%,305631,0.02%,24844641,2.00%,3229804,0.26%,0,0.00%,193091,0.02%,30173023,2.43%
AC23,26257384,瀚亞全球高收益債券基金,0,0.00%,0,0.00%,105221282,1.49%,11960130,0.17%,0,0.00%,254884,0.00%,117436296,1.67%
AA2,26384902,瀚亞中國A股基金,3106603,0.27%,1073819,0.09%,20692116,1.80%,2988879,0.26%,0,0.00%,276933,0.02%,28138350,2.45%
AC21,31999540,瀚亞新興南非蘭特債券基金,0,0.00%,0,0.00%,7429715,1.60%,882279,0.19%,0,0.00%,159488,0.03%,8471482,1.82%
AB2,38621330,瀚亞亞太豐收平衡基金,659116,0.09%,232736,0.03%,11865814,1.60%,1483226,0.20%,0,0.00%,278689,0.04%,14519581,1.96%
AA2,42443772,瀚亞全球策略收益股票基金,411448,0.14%,92650,0.03%,5473807,1.80%,912293,0.30%,0,0.00%,295611,0.10%,7185809,2.36%
AB2,42481830,瀚亞策略印度傘型基金之印度策略收益平衡基金,1010773,0.03%,248470,0.01%,50299561,1.70%,7692874,0.26%,0,0.00%,1241106,0.04%,60492784,2.04%
AC21,42481944,瀚亞策略印度傘型基金之印度策略收益債券基金,605596,0.01%,0,0.00%,67802630,1.54%,11036194,0.25%,0,0.00%,1374473,0.03%,80818893,1.83%
AC21,72953300,瀚亞印度政府基礎建設債券基金,208331,0.01%,0,0.00%,24606393,1.60%,3844741,0.25%,0,0.00%,1049353,0.07%,29708818,1.93%
AE23,73637204,瀚亞多重收益優化組合基金,9202489,0.20%,42428,0.00%,67549676,1.48%,6857878,0.15%,0,0.00%,205853,0.00%,83858324,1.83%
AJ2,72969339,瀚亞印度趨勢多重資產基金,727946,0.13%,261374,0.04%,9883479,1.70%,1511587,0.26%,0,0.00%,1395737,0.24%,13780123,2.37%
AC21,74380764,瀚亞三至六年目標到期新興市場債券基金,0,0.00%,0,0.00%,356525783,3.42%,11093442,0.11%,0,0.00%,139974,0.00%,367759199,3.53%
AC21,76320257,瀚亞目標到期傘型基金之三至六年目標到期分配收益全球新興市場債券基金,0,0.00%,0,0.00%,45037100,1.28%,1544128,0.04%,0,0.00%,87732,0.00%,46668960,1.32%
AC21,76320290,瀚亞目標到期傘型基金之三至六年目標到期累積收益全球新興市場債券基金,0,0.00%,0,0.00%,91968143,1.28%,3153195,0.04%,0,0.00%,88767,0.00%,95210105,1.32%
AA1,1032183,保德信高成長基金,8312272,0.21%,13331190,0.34%,47148838,1.20%,5893600,0.15%,0,0.00%,232870,0.01%,74918770,1.91%
AA1,92013967,保德信金滿意基金,17198652,0.30%,26232993,0.47%,90251040,1.60%,8461047,0.15%,0,0.00%,233732,0.00%,142377464,2.52%
AA2,92029139,保德信亞太基金,2297665,0.26%,1612267,0.18%,15505345,1.75%,2303644,0.26%,0,0.00%,659365,0.07%,22378286,2.53%
AD1,97978047,保德信貨幣市場基金,0,0.00%,0,0.00%,12057379,0.06%,8038265,0.04%,0,0.00%,597162,0.00%,20692806,0.10%
AA1,97988636,保德信店頭市場基金,2191254,0.29%,3611071,0.47%,12213261,1.60%,1144970,0.15%,0,0.00%,188811,0.02%,19349367,2.53%
AC12,20089122,保德信瑞騰基金,0,0.00%,0,0.00%,15769678,0.30%,4730919,0.09%,0,0.00%,335936,0.01%,20836533,0.40%
AA1,73990649,保德信科技島基金,3926623,0.33%,6266688,0.53%,18907098,1.60%,1772534,0.15%,0,0.00%,188757,0.02%,31061700,2.63%
AA2,73998065,保德信大中華基金,5576147,0.23%,3726748,0.15%,42722673,1.75%,6347335,0.26%,0,0.00%,391699,0.02%,58764602,2.41%
AA1,83866508,保德信中小型股基金,4650145,0.52%,7467408,0.83%,14310849,1.60%,1341654,0.15%,0,0.00%,196040,0.02%,27966096,3.13%
AA1,17602625,保德信新世紀基金,1468199,0.17%,2354028,0.28%,13418512,1.60%,1257980,0.15%,0,0.00%,190459,0.02%,18689178,2.23%
AB1,18044064,保德信金平衡基金,1017573,0.16%,1639035,0.25%,7869402,1.20%,786933,0.12%,0,0.00%,202760,0.03%,11515703,1.76%
AA2,14692638,保德信全球醫療生化基金,25304810,0.28%,3638760,0.04%,161210741,1.80%,24181611,0.27%,0,0.00%,449710,0.01%,214785632,2.40%
AA2,98755451,保德信全球中小基金,1713293,0.30%,395974,0.07%,10223951,1.80%,1533606,0.27%,0,0.00%,432800,0.08%,14299624,2.52%
AE23,48803942,保德信新興趨勢組合基金,784673,0.08%,7358,0.00%,11584930,1.20%,1351579,0.14%,0,0.00%,213180,0.02%,13941720,1.44%
AA2,48938250,保德信全球資源基金,3943051,0.15%,997765,0.04%,51545444,2.00%,6443187,0.25%,0,0.00%,233454,0.01%,63162901,2.45%
AA2,48970455,保德信全球基礎建設基金,1298278,0.27%,284803,0.06%,8677548,1.80%,1253428,0.26%,0,0.00%,374758,0.08%,11888815,2.47%
AA2,10307155,保德信全球消費商機基金,2153255,0.21%,442122,0.04%,20047619,2.00%,2606181,0.26%,0,0.00%,386552,0.04%,25635729,2.56%
AA2,25674811,保德信拉丁美洲基金,1437710,0.17%,140587,0.02%,16887796,2.00%,2533177,0.30%,0,0.00%,250056,0.03%,21249326,2.52%
AA2,26290779,保德信中國品牌基金,14255137,0.32%,7688389,0.17%,80119566,1.80%,11572813,0.26%,0,0.00%,623484,0.01%,114259389,2.57%
AE22,31832319,保德信好時債組合基金,385699,0.17%,2545,0.00%,2336164,1.00%,280350,0.12%,0,0.00%,213540,0.09%,3218298,1.38%
AC21,31968075,保德信新興市場企業債券基金,0,0.00%,66193,0.01%,19242056,1.50%,3335242,0.26%,0,0.00%,207440,0.02%,22850931,1.78%
AA2,38551094,保德信中國中小基金,16873690,0.66%,8451595,0.33%,45793563,1.80%,6614623,0.26%,0,0.00%,677602,0.03%,78411073,3.08%
AD2,38648274,保德信人民幣貨幣市場基金,0,0.00%,0,0.00%,910994,0.30%,334051,0.11%,0,0.00%,241195,0.08%,1486240,0.49%
AB2,42330171,保德信中國好時平衡基金,663505,0.10%,399952,0.06%,11097184,1.60%,1803300,0.26%,0,0.00%,240096,0.03%,14204037,2.05%
AE23,42401739,保德信多元收益組合基金,709577,0.29%,15704,0.01%,3159166,1.30%,340232,0.14%,0,0.00%,213180,0.09%,4437859,1.83%
AE24,42462448,保德信策略報酬ETF組合基金,698503,0.30%,7745,0.00%,2776555,1.20%,347078,0.15%,0,0.00%,213180,0.09%,4043061,1.75%
AE24,42479905,保德信策略成長ETF組合基金,2146667,0.50%,23705,0.01%,5173499,1.20%,646681,0.15%,0,0.00%,213300,0.05%,8203852,1.90%
AC21,73676000,保德信印度機會債券基金,229446,0.01%,0,0.00%,29204142,1.50%,5062041,0.26%,0,0.00%,561696,0.03%,35057325,1.80%
AC21,76338192,保德信美國投資級企業債券基金,0,0.00%,17369,0.00%,4208734,0.24%,956531,0.05%,0,0.00%,59347,0.00%,5241981,0.30%
AA1,77537493,統一統信基金,2117782,0.38%,3196801,0.57%,6722056,1.20%,840256,0.15%,0,0.00%,228611,0.04%,13105506,2.34%
AA1,1031699,統一全天候基金,26102252,0.83%,39651982,1.26%,36614991,1.16%,5830692,0.19%,0,0.00%,245995,0.01%,108445912,3.45%
AA1,92002244,統一黑馬基金,10961614,0.88%,16641679,1.33%,18736974,1.50%,1748786,0.14%,0,0.00%,224735,0.02%,48313788,3.87%
AA1,92012762,統一龍馬基金,3764336,0.44%,5795826,0.68%,13473708,1.58%,1193870,0.14%,0,0.00%,221425,0.03%,24449165,2.87%
AD1,92017176,統一強棒貨幣市場基金,0,0.00%,0,0.00%,25832443,0.08%,17145278,0.05%,0,0.00%,674323,0.00%,43652044,0.14%
AA1,97977878,統一中小基金,8335436,1.08%,11978335,1.56%,12320924,1.60%,1001062,0.13%,0,0.00%,220995,0.03%,33856752,4.40%
AA1,81581724,統一經建基金,6699447,0.82%,10166141,1.25%,13028063,1.60%,1221377,0.15%,0,0.00%,221140,0.03%,31336168,3.85%
AA1,73990253,統一奔騰基金,11224674,0.88%,16865723,1.32%,20485681,1.60%,1920527,0.15%,0,0.00%,221055,0.02%,50717660,3.96%
AA1,17605622,統一大滿貫基金,12067307,0.19%,19703697,0.31%,102100544,1.60%,9571930,0.15%,0,0.00%,251280,0.00%,143694758,2.25%
AA2,18030553,統一亞太基金,512479,0.07%,316805,0.05%,12092595,1.75%,1796620,0.26%,0,0.00%,375951,0.05%,15094450,2.18%
AE22,48783925,統一全球債券組合基金,0,0.00%,0,0.00%,2498538,0.78%,417488,0.13%,0,0.00%,180000,0.06%,3096026,0.96%
AA2,48863201,統一強漢基金,5625520,0.15%,5897556,0.16%,66038652,1.75%,7547274,0.20%,0,0.00%,640335,0.02%,85749337,2.27%
AA1,48934304,統一台灣動力基金,6721745,0.85%,8417794,1.06%,12694823,1.60%,1190146,0.15%,0,0.00%,221075,0.03%,29245583,3.69%
AA2,25637393,統一大龍印基金,2817353,0.19%,2550914,0.17%,27897780,1.90%,3817599,0.26%,0,0.00%,419280,0.03%,37502926,2.55%
AA2,26202889,統一大中華中小基金,6151413,0.54%,6076923,0.53%,20687913,1.80%,2988254,0.26%,0,0.00%,292057,0.03%,36196560,3.15%
AA2,26318517,統一新亞洲科技能源基金,2000722,0.20%,1191747,0.12%,19146060,1.90%,2619985,0.26%,0,0.00%,305103,0.03%,25263617,2.51%
AA2,31841577,統一亞洲大金磚基金,291687,0.08%,194822,0.06%,6595778,1.90%,902582,0.26%,0,0.00%,352065,0.10%,8336934,2.40%
AC21,31980155,統一新興市場企業債券基金,0,0.00%,0,0.00%,10854468,1.70%,1660099,0.26%,0,0.00%,206853,0.03%,12721420,1.99%
AA2,38592911,統一大龍騰中國基金,9245953,0.33%,6216496,0.22%,51163363,1.85%,7190525,0.26%,0,0.00%,751548,0.03%,74567885,2.70%
AC23,42326710,統一中國高收益債券基金,0,0.00%,0,0.00%,10592869,1.50%,1836097,0.26%,0,0.00%,220414,0.03%,12649380,1.79%
AA2,42386152,統一全球新科技基金,6286795,0.48%,1501468,0.12%,26039213,2.00%,3775696,0.29%,0,0.00%,403785,0.03%,38006957,2.92%
AJ2,42539805,統一全球動態多重資產基金,5836072,0.33%,1561295,0.09%,29819902,1.70%,4736098,0.27%,0,0.00%,245325,0.01%,42198692,2.41%
AA2,72956685,統一大東協高股息基金,6331490,0.31%,2581209,0.13%,41001188,2.00%,5948442,0.29%,0,0.00%,286252,0.01%,56148581,2.74%
AH21,73692389,統一NYSE FANG+ ETF基金,98027,0.07%,3236,0.00%,1194256,0.85%,252908,0.18%,0,0.00%,1098589,0.78%,2647016,1.88%
AH22,76331254,統一彭博巴克萊10年期以上Aa至A級美元優質公司債券ETF基金,0,0.00%,0,0.00%,294880,0.10%,147436,0.05%,0,0.00%,274379,0.10%,716695,0.25%
AA2,76332943,統一全球智聯網AIoT基金,1545985,0.04%,165585,0.00%,19470658,0.47%,2628540,0.06%,0,0.00%,376525,0.01%,24187293,0.58%
AA1,974018,富邦基金,3825325,0.38%,6065390,0.60%,12199918,1.20%,1524960,0.15%,0,0.00%,215141,0.02%,23830734,2.34%
AA1,92002384,富邦精準基金,5551669,0.57%,8904953,0.92%,14550969,1.50%,1455111,0.15%,0,0.00%,154348,0.02%,30617050,3.16%
AA1,92010477,富邦長紅基金,4636578,0.58%,7331678,0.91%,12898312,1.60%,1209212,0.15%,0,0.00%,157291,0.02%,26233071,3.25%
AD1,97980579,富邦吉祥貨幣市場基金,0,0.00%,0,0.00%,27376636,0.10%,13688767,0.05%,0,0.00%,1046529,0.00%,42111932,0.15%
AA1,20089755,富邦精銳中小基金,2309277,0.37%,3481668,0.55%,10065512,1.60%,943644,0.15%,0,0.00%,156986,0.02%,16957087,2.70%
AA1,81585475,富邦高成長基金,4849624,0.58%,7773125,0.92%,13457563,1.60%,1261632,0.15%,0,0.00%,154515,0.02%,27496459,3.27%
AA1,83864683,富邦科技基金,1465941,0.45%,2299777,0.70%,5241074,1.60%,491350,0.15%,0,0.00%,95924,0.03%,9594066,2.93%
AA1,17148301,富邦台灣心基金,1657705,0.57%,2639011,0.90%,4679687,1.60%,438714,0.15%,0,0.00%,95938,0.03%,9511055,3.25%
AG,99991502,富邦全球不動產基金,51275,0.03%,37945,0.02%,2628669,1.50%,420580,0.24%,0,0.00%,95980,0.05%,3234449,1.85%
AH11,48790067,富邦台灣科技指數基金,2900558,0.34%,2488362,0.29%,1266588,0.15%,295539,0.04%,0,0.00%,769683,0.09%,7720730,0.91%
AA2,48908684,富邦大中華成長基金,5712455,0.62%,3722321,0.41%,15980646,1.75%,2380465,0.26%,0,0.00%,214972,0.02%,28010859,3.06%
AH11,48975156,富邦台灣ETF傘型基金之富邦台灣摩根指數股票型基金,33698,0.01%,28431,0.01%,391510,0.15%,91358,0.04%,0,0.00%,2436060,0.93%,2981057,1.14%
AH11,48975162,富邦台灣ETF傘型基金之富邦台灣金融指數股票型基金,66270,0.04%,155084,0.09%,267585,0.15%,62433,0.03%,0,0.00%,349445,0.19%,900817,0.50%
AH11,48977083,富邦台灣ETF傘型基金之富邦台灣發達指數股票型基金,73384,0.05%,143631,0.09%,225333,0.15%,52594,0.03%,0,0.00%,173588,0.11%,668530,0.44%
AC21,26275812,富邦全球投資等級債券基金,75964,0.01%,1650,0.00%,4252239,0.80%,1328817,0.25%,0,0.00%,131569,0.02%,5790239,1.09%
AH21,26334740,富邦上証180基金,9818884,0.08%,7759699,0.07%,115204460,0.99%,11636814,0.10%,0,0.00%,6844592,0.06%,151264449,1.30%
AC23,31826230,富邦策略高收益債券基金,33,0.00%,0,0.00%,6931486,1.60%,1126366,0.26%,0,0.00%,135702,0.03%,8193587,1.89%
AH11,31840182,富邦台灣釆吉50基金,1026002,0.06%,328837,0.02%,2401241,0.15%,560286,0.04%,0,0.00%,1193281,0.07%,5509647,0.34%
AC21,31946404,富邦中國債券傘型之富邦中國優質債券基金,7921,0.00%,0,0.00%,3467372,0.97%,866843,0.24%,0,0.00%,111227,0.03%,4453363,1.24%
AC23,31946426,富邦中國債券傘型之富邦中國高收益債券基金,0,0.00%,0,0.00%,24597808,1.45%,4099635,0.24%,0,0.00%,355259,0.02%,29052702,1.71%
AD2,38583188,富邦中國貨幣市場基金,0,0.00%,0,0.00%,2659180,0.40%,731261,0.11%,0,0.00%,153272,0.02%,3543713,0.53%
AH23,38633011,富邦中國ETF傘型基金之富邦上証180單日正向兩倍基金,159797362,0.69%,627524,0.00%,217845722,0.94%,53036114,0.23%,0,0.00%,9772466,0.04%,441079188,1.91%
AH23,38633027,富邦中國ETF傘型基金之富邦上証180單日反向一倍基金,2237965,0.35%,74934,0.01%,6303631,0.99%,1464485,0.23%,0,0.00%,1093524,0.17%,11174539,1.76%
AJ2,38653992,富邦中國多重資產型基金,2169666,0.29%,1406779,0.19%,11241509,1.50%,1878121,0.25%,0,0.00%,462298,0.06%,17158373,2.28%
AH21,42302273,富邦深証100基金,1658983,0.06%,1680263,0.06%,26233209,0.99%,2649830,0.10%,0,0.00%,2737388,0.10%,34959673,1.32%
AH23,42319561,富邦日本ETF傘型基金之富邦日本東証單日正向兩倍基金,198027,0.08%,0,0.00%,2093452,0.86%,508674,0.21%,0,0.00%,294574,0.12%,3094727,1.28%
AH23,42319582,富邦日本ETF傘型基金之富邦日本東証單日反向一倍基金,143517,0.04%,0,0.00%,3226603,0.99%,586661,0.18%,0,0.00%,367613,0.11%,4324394,1.33%
AH21,42328908,富邦日本東証基金,370065,0.10%,690,0.00%,1871592,0.50%,748642,0.20%,0,0.00%,830222,0.22%,3821211,1.02%
AH21,42376963,富邦印度ETF傘型基金之富邦印度NIFTY基金,328355,0.10%,259467,0.08%,3306108,0.99%,868266,0.26%,0,0.00%,2042757,0.61%,6804953,2.04%
AH23,42376984,富邦印度ETF傘型基金之富邦印度NIFTY單日反向一倍基金,222984,0.20%,0,0.00%,1077984,0.99%,250436,0.23%,0,0.00%,1024687,0.94%,2576091,2.37%
AH23,42376990,富邦印度ETF傘型基金之富邦印度NIFTY單日正向兩倍基金,1781370,0.45%,0,0.00%,3878956,0.99%,901186,0.23%,0,0.00%,1100026,0.28%,7661538,1.96%
AH21,42399305,富邦NASDAQ-100基金,43366551,1.04%,487406,0.01%,12487311,0.30%,8741132,0.21%,0,0.00%,3747903,0.09%,68830303,1.65%
AH23,42404567,富邦恒生國企ETF傘型基金之富邦恒生國企單日反向一倍基金,123851,0.11%,0,0.00%,938288,0.85%,187655,0.17%,0,0.00%,626369,0.57%,1876163,1.70%
AH23,42404573,富邦恒生國企ETF傘型基金之富邦恒生國企單日正向兩倍基金,996201,0.21%,0,0.00%,3993814,0.85%,798775,0.17%,0,0.00%,759510,0.16%,6548300,1.39%
AH13,42450837,富邦臺灣加權ETF傘型基金之富邦臺灣加權單日正向兩倍基金,187020,0.12%,178156,0.12%,974869,0.65%,60001,0.04%,0,0.00%,499216,0.33%,1899262,1.27%
AH13,42450843,富邦臺灣加權ETF傘型基金之富邦臺灣加權單日反向一倍基金,626490,0.06%,597075,0.05%,7072597,0.65%,435222,0.04%,0,0.00%,883882,0.08%,9615266,0.88%
AH23,42441704,富邦NASDAQ-100 ETF傘型基金之富邦NASDAQ-100單日反向一倍基金,262076,0.02%,0,0.00%,9961725,0.89%,2014740,0.18%,0,0.00%,1226171,0.11%,13464712,1.20%
AH23,42441710,富邦NASDAQ-100 ETF傘型基金之富邦NASDAQ-100單日正向兩倍基金,850820,0.09%,0,0.00%,7990752,0.89%,1795686,0.20%,0,0.00%,851886,0.09%,11489144,1.28%
AJ2,42479095,富邦歐亞絲路多重資產型基金,1437872,0.16%,759029,0.08%,12980478,1.45%,2418669,0.27%,0,0.00%,342476,0.04%,17938524,2.00%
AH11,42482423,富邦臺灣公司治理100基金,2374970,0.07%,2326767,0.07%,5312155,0.15%,1239490,0.04%,0,0.00%,1197293,0.03%,12450675,0.35%
AH22,42519239,富邦美國政府債券ETF傘型基金之富邦美國政府債券1-3年期基金,0,0.00%,0,0.00%,6170827,0.07%,5281750,0.06%,0,0.00%,3814528,0.05%,15267105,0.18%
AH22,42519245,富邦美國政府債券ETF傘型基金之富邦美國政府債券7-10年期基金,0,0.00%,0,0.00%,827906,0.20%,703713,0.17%,0,0.00%,869188,0.21%,2400807,0.58%
AH22,42519250,富邦美國政府債券ETF傘型基金之富邦美國政府債券20年期以上基金,0,0.00%,0,0.00%,21149022,0.11%,12489693,0.07%,0,0.00%,8070152,0.04%,41708867,0.22%
AH21,42464918,富邦恒生國企ETF基金,92598,0.07%,57489,0.04%,687762,0.50%,247596,0.18%,0,0.00%,635727,0.46%,1721172,1.25%
AH21,42529243,富邦富時歐洲ETF基金,121005,0.10%,9471,0.01%,598457,0.50%,347092,0.29%,0,0.00%,149425,0.12%,1225450,1.02%
AH21,42546448,富邦標普美國特別股ETF基金,8172631,0.16%,60650,0.00%,31164976,0.60%,10388318,0.20%,0,0.00%,3182045,0.06%,52968620,1.02%
AH22,42550548,富邦中國政策金融債券ETF基金,0,0.00%,0,0.00%,62138538,0.30%,24855405,0.12%,0,0.00%,15878828,0.08%,102872771,0.50%
AH11,72949931,富邦道瓊臺灣優質高息30ETF基金,4202115,0.14%,7196798,0.24%,10382623,0.35%,1038263,0.04%,0,0.00%,1743711,0.06%,24563510,0.83%
AC21,72948551,富邦新興雙印主權債券基金,0,0.00%,0,0.00%,5618879,1.00%,1404721,0.25%,0,0.00%,1210787,0.22%,8234387,1.47%
AH11,72960132,富邦臺灣中小A級動能50ETF基金,805235,0.62%,1417056,1.08%,522880,0.40%,45762,0.04%,0,0.00%,412562,0.32%,3203495,2.45%
AH22,72963525,富邦全方位入息ETF傘型基金之富邦彭博巴克萊優選1-5年高收益債券ETF基金,0,0.00%,0,0.00%,1638630,0.40%,655453,0.16%,0,0.00%,995043,0.24%,3289126,0.80%
AH22,72963546,富邦全方位入息ETF傘型基金之富邦彭博巴克萊10年期(以上)BBB美元息收公司債券ETF基金,0,0.00%,0,0.00%,36473149,0.30%,14724650,0.12%,0,0.00%,4453830,0.04%,55651629,0.46%
AH22,73626473,富邦多元收益ETF傘型基金之富邦中國政策金融債券0-1年ETF基金,0,0.00%,0,0.00%,283838,0.20%,106440,0.07%,0,0.00%,773771,0.55%,1164049,0.82%
AH22,73626500,富邦多元收益ETF傘型基金之富邦彭博巴克萊9-35年A級美元息收公司債券ETF基金,0,0.00%,0,0.00%,63070236,0.20%,20522871,0.07%,0,0.00%,8529877,0.03%,92122984,0.29%
AC21,72968140,富邦六年到期新興市場債券基金,0,0.00%,0,0.00%,68960682,2.13%,3785070,0.12%,0,0.00%,156033,0.00%,72901785,2.25%
AJ2,73712293,富邦AI智能新趨勢多重資產型基金,4425694,0.24%,1479625,0.08%,28433988,1.55%,4547950,0.25%,0,0.00%,264267,0.01%,39151524,2.14%
AH21,74721518,富邦多元收益ⅡETF傘型基金之富邦中國中証中小500ETF基金,3457533,0.33%,1129200,0.11%,8093369,0.78%,817523,0.08%,0,0.00%,4567039,0.44%,18064664,1.74%
AH22,74721545,富邦多元收益ⅡETF傘型基金之富邦中國美元投資等級債券ETF基金,0,0.00%,0,0.00%,2459867,0.31%,799450,0.10%,0,0.00%,547893,0.07%,3807210,0.49%
AH22,74721600,富邦多元收益ⅡETF傘型基金之富邦全球金融業10年以上美元投等債券ETF基金,0,0.00%,0,0.00%,13908597,0.16%,6930398,0.08%,0,0.00%,2831106,0.03%,23670101,0.27%
AH22,76311594,富邦多元收益ⅢETF傘型基金之富邦彭博巴克萊歐洲區美元7-15年期銀行債ETF基金,0,0.00%,0,0.00%,5565341,0.15%,1893711,0.05%,0,0.00%,812993,0.02%,8272045,0.22%
AH22,76311692,富邦多元收益ⅢETF傘型基金之富邦中國以外新興市場美元5年以上投資等級債券ETF基金,0,0.00%,0,0.00%,3624526,0.20%,1449799,0.08%,0,0.00%,628215,0.03%,5702540,0.31%
AC21,76338398,富邦多元收益Ⅳ傘型基金之富邦三年到期亞洲美元債券基金,0,0.00%,0,0.00%,14675532,0.43%,880530,0.03%,0,0.00%,120884,0.00%,15676946,0.46%
AH22,76338411,富邦多元收益Ⅳ傘型基金之富邦彭博巴克萊全球美元10年以上保險業投資等級債ETF基金,0,0.00%,0,0.00%,157113,0.06%,78558,0.03%,0,0.00%,155504,0.06%,391175,0.16%
AH22,76338453,富邦多元收益Ⅳ傘型基金之富邦彭博巴克萊全球美元10年以上能源業投資等級債ETF基金,0,0.00%,0,0.00%,155724,0.06%,77854,0.03%,0,0.00%,155985,0.06%,389563,0.16%
AA1,1032162,摩根台灣增長基金,354786,0.03%,919444,0.08%,13950142,1.20%,2325105,0.20%,0,0.00%,262688,0.02%,17812165,1.53%
AA2,92005896,摩根新興日本基金,327006,0.05%,0,0.00%,9888261,1.50%,1450278,0.22%,0,0.00%,326432,0.05%,11991977,1.82%
AA1,92012025,摩根新興科技基金,5621104,0.16%,12449040,0.36%,52238235,1.50%,4875568,0.14%,0,0.00%,249206,0.01%,75433153,2.17%
AA2,92023780,摩根亞洲基金,4106884,0.08%,5171691,0.10%,87199863,1.75%,12955409,0.26%,0,0.00%,777004,0.02%,110210851,2.21%
AD1,97991668,摩根第一貨幣市場基金,0,0.00%,0,0.00%,4370190,0.08%,2731370,0.05%,0,0.00%,395325,0.01%,7496885,0.14%
AA2,97999612,摩根龍揚基金,4987609,0.09%,4123678,0.07%,99026026,1.75%,14712437,0.26%,0,0.00%,762762,0.01%,123612512,2.18%
AA2,20096209,摩根東方科技基金,2103598,0.08%,1488739,0.05%,48303218,1.75%,7176473,0.26%,0,0.00%,418321,0.02%,59490349,2.16%
AA2,73980092,摩根大歐洲基金,2210485,0.07%,3663496,0.11%,56064197,1.75%,9611020,0.30%,0,0.00%,838545,0.03%,72387743,2.26%
AA1,73989501,摩根中小基金,1930179,0.19%,4126529,0.40%,16499434,1.60%,1546837,0.15%,0,0.00%,262210,0.03%,24365189,2.36%
AB1,18036846,摩根平衡基金,1271448,0.08%,2698553,0.16%,16853042,1.00%,2022376,0.12%,0,0.00%,305370,0.02%,23150789,1.37%
AB2,99181637,摩根全球平衡基金,236338,0.02%,204912,0.02%,14238248,1.50%,1423820,0.15%,0,0.00%,462959,0.05%,16566277,1.75%
AA2,29245757,摩根全球α基金,2183337,0.07%,1114058,0.03%,47734981,1.43%,8696851,0.26%,0,0.00%,330556,0.01%,60059783,1.80%
