類型代號,基金統編,基金名稱,手續費_累積金額,手續費_比率,交易稅_累積金額,交易稅_比率,股票ETF及指數型基金申購/買回交易費_累積金額,股票ETF及指數型基金申購/買回交易費_比率,經理費_累積金額,經理費_比率,保管費_累積金額,保管費_比率,保證費_累積金額,保證費_比率,其他項費用_累積金額,其他項費用_比率,合計_累積金額,合計_比率
AE22,48783925,統一全球債券組合基金 (基金有一定比例投資非投資等級債券基金),249695,0.09%,984,0.00%,0,0.00%,2067157,0.73%,369479,0.13%,0,0.00%,74380,0.03%,2761695,0.97%
AA2,48863201,統一強漢基金,7721170,0.10%,4292592,0.06%,0,0.00%,136180319,1.75%,15563465,0.20%,0,0.00%,542889,0.01%,164300435,2.11%
AA1,48934304,統一台灣動力基金,39556607,1.04%,56732437,1.49%,0,0.00%,60898847,1.60%,5709263,0.15%,0,0.00%,138500,0.00%,163035654,4.28%
AA2,25637393,統一大龍印基金,5368217,0.45%,5074745,0.43%,0,0.00%,22125022,1.87%,3080909,0.26%,0,0.00%,429170,0.04%,36078063,3.04%
AA2,26202889,統一大中華中小基金,7092988,0.57%,4285851,0.34%,0,0.00%,22426504,1.80%,3239375,0.26%,0,0.00%,202113,0.02%,37246831,2.99%
AA2,26318517,統一新亞洲科技能源基金,8102513,0.62%,3003652,0.23%,0,0.00%,24885055,1.90%,3405321,0.26%,0,0.00%,241537,0.02%,39638078,3.03%
AA2,31841577,統一亞洲大金磚基金,319915,0.14%,149677,0.07%,0,0.00%,4203293,1.90%,575181,0.26%,0,0.00%,258825,0.12%,5506891,2.49%
AA2,38592911,統一大龍騰中國基金,11532802,0.78%,7048466,0.48%,0,0.00%,27418835,1.85%,3853456,0.26%,0,0.00%,645858,0.04%,50499417,3.41%
AC23,42326710,統一中國非投資等級債券基金 (基金之配息來源可能為本金),19075,0.01%,0,0.00%,0,0.00%,4167262,1.49%,726746,0.26%,0,0.00%,101871,0.04%,5014954,1.79%
AA2,42386152,統一全球新科技基金,48272868,0.69%,10966126,0.16%,0,0.00%,139300200,2.00%,20198533,0.29%,0,0.00%,229606,0.00%,218967333,3.14%
AJ2,42539805,統一全球動態多重資產基金 (基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金),3676094,0.47%,1681616,0.21%,0,0.00%,13372969,1.70%,2123940,0.27%,0,0.00%,130069,0.02%,20984688,2.67%
AA2,72956685,統一大東協高股息基金,738354,0.17%,300368,0.07%,0,0.00%,8624510,2.00%,1250557,0.29%,0,0.00%,227492,0.05%,11141281,2.58%
AH21,73692389,統一NYSE FANG+ ETF基金,12466026,0.05%,529795,0.00%,16455506,0.07%,211577230,0.85%,44804585,0.18%,0,0.00%,16858844,0.07%,269780974,1.08%
AH22,76331254,統一彭博10年期以上Aa至A級美元優質公司債券ETF基金 (基金之配息來源可能為收益平準金),0,0.00%,0,0.00%,0,0.00%,6859697,0.30%,2893166,0.13%,0,0.00%,1320135,0.06%,11072998,0.48%
AA2,76332943,統一全球智聯網AIoT基金,4196532,0.11%,2549324,0.07%,0,0.00%,77095440,2.00%,10407881,0.27%,0,0.00%,430738,0.01%,94679915,2.46%
AH22,93106366,統一彭博美國20年期以上公債ETF基金 (基金之配息來源可能為收益平準金),0,0.00%,0,0.00%,0,0.00%,21357752,0.07%,15255712,0.05%,0,0.00%,3168485,0.01%,39781949,0.13%
AA1,93110333,統一台灣高息優選基金 (基金之配息來源可能為本金及收益平準金),35890367,0.42%,56319914,0.66%,0,0.00%,135807516,1.60%,12731952,0.15%,0,0.00%,150620,0.00%,240900369,2.84%
AH11,93168221,統一台灣高息動能ETF基金 (本基金並無保證收益及配息，基金之配息來源可能為收益平準金),171295378,0.32%,189026724,0.36%,91507685,0.17%,130218361,0.25%,15192141,0.03%,0,0.00%,15656873,0.03%,429881792,0.81%
AH22,531566,統一全球15年以上BBB優選ESG公司債ETF基金 (基金之配息來源可能為收益平準金),0,0.00%,0,0.00%,0,0.00%,1033329,0.02%,309999,0.01%,0,0.00%,264284,0.01%,1607612,0.04%
AA1,974018,富邦基金,7158231,0.29%,11447263,0.46%,0,0.00%,26989533,1.10%,3693201,0.15%,0,0.00%,225575,0.01%,49513803,2.01%
AA1,92002384,富邦精準基金,9621021,0.42%,15183818,0.66%,0,0.00%,34264563,1.50%,3426446,0.15%,0,0.00%,225572,0.01%,62721420,2.75%
AA1,92010477,富邦長紅基金,7062356,0.37%,12005283,0.63%,0,0.00%,30479371,1.60%,2857441,0.15%,0,0.00%,225625,0.01%,52630076,2.76%
AD1,97980579,富邦吉祥貨幣市場基金,0,0.00%,0,0.00%,0,0.00%,46797324,0.09%,23399330,0.05%,0,0.00%,2353360,0.00%,72550014,0.14%
AA1,20089755,富邦精銳中小基金,4486802,0.29%,7519037,0.49%,0,0.00%,24787978,1.60%,2323880,0.15%,0,0.00%,225590,0.01%,39343287,2.54%
AA1,81585475,富邦高成長基金,6299746,0.29%,10682178,0.50%,0,0.00%,34259005,1.60%,3211794,0.15%,0,0.00%,225580,0.01%,54678303,2.55%
AA1,83864683,富邦科技基金,3095141,0.40%,5058931,0.65%,0,0.00%,12409725,1.60%,1163407,0.15%,0,0.00%,162590,0.02%,21889794,2.82%
AA1,17148301,富邦台灣心基金,2230929,0.27%,3804338,0.46%,0,0.00%,13218150,1.60%,1239202,0.15%,0,0.00%,162555,0.02%,20655174,2.50%
AG,99991502,富邦全球不動產基金,88726,0.03%,0,0.00%,0,0.00%,4079076,1.50%,652653,0.24%,0,0.00%,103725,0.04%,4924180,1.81%
AH11,48790067,富邦台灣科技指數基金,10472963,0.11%,7255449,0.08%,18123594,0.19%,14348028,0.15%,3347874,0.04%,0,0.00%,4798924,0.05%,22099644,0.23%
AA2,48908684,富邦大中華成長基金,2252661,0.29%,1447641,0.19%,0,0.00%,13564678,1.74%,2022627,0.26%,0,0.00%,210149,0.03%,19497756,2.51%
AH11,48975156,富邦台灣ETF傘型基金之富邦台灣摩根指數股票型基金,31477,0.02%,46662,0.02%,0,0.00%,296588,0.15%,69189,0.03%,0,0.00%,201944,0.10%,645860,0.33%
AC21,26275812,富邦全球投資等級債券基金,763590,0.04%,13991,0.00%,0,0.00%,16336278,0.79%,5143756,0.25%,0,0.00%,139202,0.01%,22396817,1.09%
AH21,26334740,富邦上証180基金,8593125,0.17%,2403911,0.05%,13715826,0.27%,49745775,0.99%,5024808,0.10%,0,0.00%,4549556,0.09%,56601349,1.13%
AH11,31840182,富邦台灣釆吉50基金,79930892,0.07%,12848073,0.01%,89999332,0.08%,172809692,0.15%,40322265,0.04%,0,0.00%,52503645,0.05%,268415235,0.23%
AC21,31946404,富邦亞太債券傘型基金之富邦亞太優質債券基金 (本基金之配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,3359039,1.00%,839760,0.25%,0,0.00%,136700,0.04%,4335499,1.29%
AC23,31946426,富邦亞太債券傘型基金之富邦中國非投資等級債券基金 (本基金主要係投資於非投資等級之高風險債券且基金之配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,5248818,1.50%,874803,0.25%,0,0.00%,115405,0.03%,6239026,1.79%
AD2,38583188,富邦中國貨幣市場基金,0,0.00%,0,0.00%,0,0.00%,861001,0.40%,236774,0.11%,0,0.00%,128921,0.06%,1226696,0.57%
AH23,38633011,富邦中國ETF傘型基金之富邦上証180單日正向兩倍基金,93219792,0.85%,94720,0.00%,11146678,0.10%,88972516,0.82%,25091399,0.23%,0,0.00%,5023211,0.05%,201254960,1.84%
AH23,38633027,富邦中國ETF傘型基金之富邦上証180單日反向一倍基金,1039207,0.44%,15620,0.01%,42928,0.02%,2334598,0.99%,542380,0.23%,0,0.00%,1051327,0.45%,4940204,2.10%
AJ2,38653992,富邦中國多重資產型基金 (本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),265811,0.17%,91263,0.06%,0,0.00%,2188483,1.40%,390957,0.25%,0,0.00%,800906,0.51%,3737420,2.39%
AH21,42302273,富邦深証100基金,1949665,0.11%,452715,0.03%,4743342,0.27%,17387114,0.99%,1756264,0.10%,0,0.00%,3022115,0.17%,19824531,1.13%
AH23,42319561,富邦日本ETF傘型基金之富邦日本東証單日正向兩倍基金 (本基金採匯率避險),464534,0.04%,0,0.00%,1089486,0.10%,9645838,0.92%,2208739,0.21%,0,0.00%,1069148,0.10%,12298773,1.17%
AH23,42319582,富邦日本ETF傘型基金之富邦日本東証單日反向一倍基金 (本基金採匯率避險),105246,0.03%,0,0.00%,46759,0.02%,2986387,0.99%,542997,0.18%,0,0.00%,485869,0.16%,4073740,1.35%
AH21,42328908,富邦日本東証基金 (本基金採匯率避險),16007638,0.55%,0,0.00%,17356801,0.59%,14614433,0.50%,5845757,0.20%,0,0.00%,1905330,0.07%,21016357,0.72%
AH21,42376963,富邦印度ETF傘型基金之富邦印度NIFTY基金,4900171,0.19%,6039457,0.24%,33957241,1.34%,25149586,0.99%,6604948,0.26%,0,0.00%,81428662,3.21%,90165583,3.55%
AH23,42376984,富邦印度ETF傘型基金之富邦印度NIFTY單日反向一倍基金,209964,0.13%,0,0.00%,45810,0.03%,1253848,0.80%,361550,0.23%,0,0.00%,1196287,0.76%,2975839,1.89%
AH23,42376990,富邦印度ETF傘型基金之富邦印度NIFTY單日正向兩倍基金,2371654,0.26%,0,0.00%,1669375,0.19%,8584345,0.96%,2064591,0.23%,0,0.00%,1372883,0.15%,12724098,1.42%
AH21,42399305,富邦NASDAQ-100基金,50302604,0.17%,400767,0.00%,70442358,0.24%,88183561,0.30%,56162675,0.19%,0,0.00%,24208073,0.08%,148815322,0.51%
AH23,42404567,富邦恒生國企ETF傘型基金之富邦恒生國企單日反向一倍基金,252875,0.21%,0,0.00%,5530,0.00%,1045674,0.85%,209131,0.17%,0,0.00%,670909,0.55%,2173059,1.77%
AH23,42404573,富邦恒生國企ETF傘型基金之富邦恒生國企單日正向兩倍基金,22142735,0.37%,0,0.00%,14454445,0.24%,44180985,0.75%,10066690,0.17%,0,0.00%,3657528,0.06%,65593493,1.11%
AH13,42450837,富邦臺灣加權ETF傘型基金之富邦臺灣加權單日正向兩倍基金,5034375,0.05%,9871307,0.11%,3933928,0.04%,55668113,0.60%,3738629,0.04%,0,0.00%,2380091,0.03%,72758587,0.78%
AH13,42450843,富邦臺灣加權ETF傘型基金之富邦臺灣加權單日反向一倍基金,334620,0.03%,627877,0.06%,77810,0.01%,5971485,0.54%,445869,0.04%,0,0.00%,1123228,0.10%,8425269,0.76%
AH23,42441704,富邦NASDAQ-100 ETF傘型基金之富邦NASDAQ-100單日反向一倍基金 (本基金採匯率避險),175724,0.01%,0,0.00%,729641,0.04%,13295153,0.77%,3111143,0.18%,0,0.00%,1856806,0.11%,17709185,1.02%
AH23,42441710,富邦NASDAQ-100 ETF傘型基金之富邦NASDAQ-100單日正向兩倍基金 (本基金採匯率避險),1078739,0.02%,0,0.00%,3029463,0.05%,50232488,0.78%,12943398,0.20%,0,0.00%,5696360,0.09%,66921522,1.03%
AJ2,42479095,富邦歐亞絲路多重資產型基金 (本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),293504,0.20%,81704,0.06%,0,0.00%,2339039,1.59%,397715,0.27%,0,0.00%,121736,0.08%,3233698,2.20%
AH11,42482423,富邦臺灣公司治理100基金,7291520,0.03%,11801630,0.04%,7593613,0.03%,40882202,0.15%,9539188,0.04%,0,0.00%,5944897,0.02%,67865824,0.25%
AH22,42519239,富邦美國政府債券ETF傘型基金之富邦美國政府債券1-3年期基金,0,0.00%,0,0.00%,0,0.00%,5793753,0.07%,4966060,0.06%,0,0.00%,3009132,0.04%,13768945,0.17%
AH22,42519245,富邦美國政府債券ETF傘型基金之富邦美國政府債券7-10年期基金,0,0.00%,0,0.00%,0,0.00%,2425649,0.20%,2061792,0.17%,0,0.00%,855857,0.07%,5343298,0.44%
AH22,42519250,富邦美國政府債券ETF傘型基金之富邦美國政府債券20年期以上基金,0,0.00%,0,0.00%,0,0.00%,35041494,0.10%,19280895,0.06%,0,0.00%,11230856,0.03%,65553245,0.19%
AH21,42464918,富邦恒生國企ETF基金,1361794,0.26%,1096351,0.21%,3023438,0.58%,2616521,0.50%,941938,0.18%,0,0.00%,768725,0.15%,3761891,0.72%
AH21,42529243,富邦富時歐洲ETF基金,164444,0.06%,20930,0.01%,86323,0.03%,1372967,0.50%,796340,0.29%,0,0.00%,292613,0.11%,2560971,0.93%
AH21,42546448,富邦標普美國特別股ETF基金,1125381,0.04%,16278,0.00%,0,0.00%,17409728,0.60%,5803241,0.20%,0,0.00%,2071419,0.07%,26426047,0.91%
AH22,42550548,富邦中國政策金融債券ETF基金,0,0.00%,0,0.00%,0,0.00%,27426428,0.30%,10970573,0.12%,0,0.00%,4642411,0.05%,43039412,0.47%
AH11,72949931,富邦道瓊臺灣優質高息30ETF基金 (本基金之配息來源可能為收益平準金且基金並無保證收益及配息),3310393,0.18%,5688057,0.30%,2420712,0.13%,7938454,0.42%,655637,0.04%,0,0.00%,1294851,0.07%,16466680,0.88%
AH11,72960132,富邦臺灣中小A級動能50ETF基金,44213976,0.68%,65346006,1.00%,13315218,0.20%,19955092,0.31%,2287897,0.04%,0,0.00%,2758706,0.04%,121246459,1.85%
AH22,72963525,富邦全方位入息ETF傘型基金之富邦彭博優選1-5年非投資等級債券ETF基金 (本基金之配息來源可能為收益平準金且基金並無保證收益及配息),0,0.00%,0,0.00%,0,0.00%,2167043,0.40%,866812,0.16%,0,0.00%,1060306,0.20%,4094161,0.76%
AH22,72963546,富邦全方位入息ETF傘型基金之富邦彭博10年期(以上)BBB美元息收公司債券ETF基金 (本基金之配息來源可能為收益平準金且基金並無保證收益及配息),0,0.00%,0,0.00%,0,0.00%,110880670,0.20%,44352280,0.08%,0,0.00%,14730718,0.03%,169963668,0.31%
AH22,73626500,富邦多元收益ETF傘型基金之富邦彭博9-35年A級美元息收公司債券ETF基金,0,0.00%,0,0.00%,0,0.00%,158200716,0.18%,43944655,0.05%,0,0.00%,20852062,0.02%,222997433,0.25%
AJ2,73712293,富邦AI智能新趨勢多重資產型基金 (本基金有相當比重投資於非投資等級之高風險債券),10545479,0.28%,8358380,0.22%,0,0.00%,64086529,1.68%,10306946,0.27%,0,0.00%,545350,0.01%,93842684,2.46%
AH21,74721518,富邦多元收益ⅡETF傘型基金之富邦中國中証中小500ETF基金,414216,0.21%,78887,0.04%,486754,0.24%,1997913,0.99%,201803,0.10%,0,0.00%,2439393,1.21%,4645458,2.30%
AH22,74721545,富邦多元收益ⅡETF傘型基金之富邦中國美元投資等級債券ETF基金,0,0.00%,0,0.00%,0,0.00%,461290,0.40%,149923,0.13%,0,0.00%,195715,0.17%,806928,0.70%
AH22,74721600,富邦多元收益ⅡETF傘型基金之富邦全球金融業10年以上美元投等債券ETF基金,0,0.00%,0,0.00%,0,0.00%,66784668,0.20%,20035398,0.06%,0,0.00%,10700667,0.03%,97520733,0.29%
AH22,76311594,富邦多元收益ⅢETF傘型基金之富邦彭博歐洲區美元7-15年期銀行債ETF基金,0,0.00%,0,0.00%,0,0.00%,10654583,0.40%,4528200,0.17%,0,0.00%,1868455,0.07%,17051238,0.64%
AH22,76311692,富邦多元收益ⅢETF傘型基金之富邦中國以外新興市場美元5年以上投資等級債券ETF基金,0,0.00%,0,0.00%,0,0.00%,20241102,0.30%,6747042,0.10%,0,0.00%,2557547,0.04%,29545691,0.44%
AA1,88095396,富邦台灣高股息基金,4478933,0.27%,8058248,0.48%,0,0.00%,25210670,1.50%,2016853,0.12%,0,0.00%,225780,0.01%,39990484,2.38%
AH21,88173189,富邦富時越南ETF基金,35047420,0.15%,11666752,0.05%,54470974,0.23%,233281973,0.99%,54196822,0.23%,0,0.00%,25693470,0.11%,305415463,1.30%
AH11,88183736,富邦台灣核心半導體ETF基金,9246824,0.13%,21669734,0.29%,17028558,0.23%,29487616,0.40%,2580172,0.04%,0,0.00%,6392166,0.09%,52347954,0.71%
AH21,88194950,富邦未來車ETF基金,13972183,0.24%,4275222,0.07%,12550690,0.21%,52905951,0.90%,11756876,0.20%,0,0.00%,4475668,0.08%,74835210,1.27%
AH21,88234242,富邦基因免疫生技ETF基金,2349651,0.12%,567423,0.03%,985906,0.05%,16479914,0.85%,3877627,0.20%,0,0.00%,2087907,0.11%,24376616,1.26%
AH11,88254540,富邦特選台灣高股息30ETF基金 (本基金之配息來源可能為收益平準金且基金並無保證收益及配息),137807432,0.44%,246031734,0.78%,72790004,0.23%,94027767,0.30%,10969912,0.04%,0,0.00%,12096018,0.04%,428142859,1.37%
AH21,88261140,富邦元宇宙ETF基金,6144546,0.23%,1021529,0.04%,6768777,0.26%,21057625,0.80%,5264409,0.20%,0,0.00%,2781621,0.11%,29500953,1.12%
AH21,88313560,富邦全球入息不動產與基礎建設ETF基金,1431974,0.25%,374859,0.06%,412543,0.07%,3762751,0.65%,1042002,0.18%,0,0.00%,1286447,0.22%,7485490,1.29%
AH21,88332996,富邦全球ESG綠色電力ETF基金,186670,0.10%,40269,0.02%,172917,0.09%,1760661,0.90%,391259,0.20%,0,0.00%,1014185,0.52%,3220127,1.65%
AJ2,88323238,富邦台美雙星多重資產基金 (本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),11394179,0.20%,7393619,0.13%,0,0.00%,98011811,1.71%,14939220,0.26%,0,0.00%,298384,0.01%,132037213,2.30%
AI2,88386612,富邦美國通膨連結公債指數基金 (本基金配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,679583,0.30%,226531,0.10%,0,0.00%,468135,0.21%,1374249,0.61%
AA1,1032162,摩根台灣增長基金,166270,0.01%,968567,0.06%,0,0.00%,19298736,1.20%,3216460,0.20%,0,0.00%,225740,0.01%,23875773,1.48%
AA2,92005896,摩根新興日本基金,388867,0.05%,0,0.00%,0,0.00%,11302397,1.50%,1657687,0.22%,0,0.00%,191130,0.03%,13540081,1.80%
AA1,92012025,摩根新興科技基金,5950950,0.08%,17877352,0.24%,0,0.00%,110350489,1.48%,10448731,0.14%,0,0.00%,282363,0.00%,144909885,1.94%
AA2,92023780,摩根亞洲基金,2125822,0.05%,5590520,0.12%,0,0.00%,78869215,1.74%,11791980,0.26%,0,0.00%,1415851,0.03%,99793388,2.20%
AD1,97991668,摩根第一貨幣市場基金,0,0.00%,0,0.00%,0,0.00%,2817385,0.08%,1760855,0.05%,0,0.00%,507665,0.01%,5085905,0.14%
AA2,97999612,摩根龍揚基金,2731718,0.05%,5072777,0.10%,0,0.00%,91412785,1.75%,13584052,0.26%,0,0.00%,1374920,0.03%,114176252,2.19%
AA2,20096209,摩根東方科技基金,4232139,0.12%,8444470,0.24%,0,0.00%,62107094,1.74%,9256594,0.26%,0,0.00%,1003713,0.03%,85044010,2.39%
AA2,73980092,摩根大歐洲基金,1295729,0.05%,4240118,0.16%,0,0.00%,45376068,1.74%,7803434,0.30%,0,0.00%,391495,0.02%,59106844,2.27%
AA1,73989501,摩根中小基金,1478734,0.11%,4640667,0.33%,0,0.00%,22321332,1.60%,2092632,0.15%,0,0.00%,189210,0.01%,30722575,2.20%
AB1,18036846,摩根平衡基金,2017903,0.06%,5805696,0.18%,0,0.00%,29665328,0.94%,3778805,0.12%,0,0.00%,318714,0.01%,41586446,1.32%
AB2,99181637,摩根全球平衡基金,127345,0.02%,132593,0.02%,0,0.00%,11482250,1.50%,1148225,0.15%,0,0.00%,933031,0.12%,13823444,1.81%
AA2,29245757,摩根全球創新成長基金,590410,0.01%,985664,0.02%,0,0.00%,50409305,1.24%,10786751,0.27%,0,0.00%,780875,0.02%,63553005,1.56%
AB2,21704027,摩根亞太高息平衡基金 (本基金並無保證收益及配息),171038,0.03%,402359,0.06%,0,0.00%,10232709,1.50%,1227949,0.18%,0,0.00%,661533,0.10%,12695588,1.86%
AA2,48727760,摩根絕對日本基金,396295,0.03%,0,0.00%,0,0.00%,22778520,1.96%,1971887,0.17%,0,0.00%,196124,0.02%,25342826,2.18%
AA2,48768614,摩根新興35基金,2621224,0.07%,4391525,0.11%,0,0.00%,79852086,2.00%,12393873,0.31%,0,0.00%,1499373,0.04%,100758081,2.52%
AA2,48974190,摩根新絲路基金,224620,0.04%,655251,0.11%,0,0.00%,12458350,2.00%,1744161,0.28%,0,0.00%,1086479,0.17%,16168861,2.60%
AA2,10313109,摩根東方內需機會基金,456008,0.05%,1211814,0.13%,0,0.00%,16674840,1.75%,2667987,0.28%,0,0.00%,976564,0.10%,21987213,2.31%
AA2,10348445,摩根金龍收成基金,258674,0.05%,482280,0.10%,0,0.00%,8691894,1.75%,1291379,0.26%,0,0.00%,518338,0.10%,11242565,2.26%
AA2,25627402,摩根中國亮點基金,1185204,0.08%,1776147,0.13%,0,0.00%,25309562,1.80%,3515226,0.25%,0,0.00%,788686,0.06%,32574825,2.32%
AA1,25636367,摩根台灣金磚基金,3038800,0.09%,9325718,0.28%,0,0.00%,52306936,1.58%,4979425,0.15%,0,0.00%,211573,0.01%,69862452,2.10%
AA2,25684986,摩根新金磚五國基金,297761,0.04%,436951,0.06%,0,0.00%,15536600,2.00%,2408177,0.31%,0,0.00%,1003647,0.13%,19683136,2.53%
AE22,26279269,摩根總收益組合基金 (本基金之配息來源可能為本金),19890,0.00%,0,0.00%,0,0.00%,409780,0.04%,1327170,0.13%,0,0.00%,203029,0.02%,1959869,0.20%
AC23,26376229,摩根亞洲總合非投資等級債券基金 (本基金之配息來源可能為本金),2382,0.00%,4561,0.00%,0,0.00%,18650398,1.53%,2859731,0.23%,0,0.00%,469467,0.04%,21986539,1.81%
AA2,31944996,摩根中國A股基金,5213573,0.05%,3617044,0.04%,0,0.00%,176303133,1.83%,25607971,0.27%,0,0.00%,1208922,0.01%,211950643,2.20%
AA2,38532914,摩根泛亞太股票入息基金 (本基金並無保證收益及配息),277393,0.04%,624019,0.10%,0,0.00%,11467413,1.84%,1783839,0.29%,0,0.00%,665789,0.11%,14818453,2.37%
AE23,38612682,摩根多元入息成長基金 (本基金並無保證收益及配息),304155,0.00%,20775,0.00%,0,0.00%,6703925,0.08%,12591647,0.15%,0,0.00%,334959,0.00%,19955461,0.24%
AB2,42299565,摩根新興雙利平衡基金 (本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),113484,0.03%,205848,0.06%,0,0.00%,5906003,1.74%,903281,0.27%,0,0.00%,778656,0.23%,7907272,2.32%
AB2,42319892,摩根中國雙息平衡基金 (本基金有相當比重投資於非投資等級之高風險債券且並無保證收益及配息),1763732,0.05%,2735953,0.08%,0,0.00%,54607664,1.63%,8873738,0.27%,0,0.00%,856292,0.03%,68837379,2.06%
AA2,42381001,摩根環球股票收益基金 (本基金之配息來源可能為本金),940896,0.04%,1507532,0.07%,0,0.00%,37656809,1.63%,6590164,0.29%,0,0.00%,242121,0.01%,46937522,2.04%
AJ2,513407,摩根大美國領先收成多重資產基金 (本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金或收益平準金),12076400,0.06%,110477,0.00%,0,0.00%,98823738,0.53%,17129427,0.09%,0,0.00%,343562,0.00%,128483604,0.69%
AA1,973762,華南永昌永昌基金,5559359,0.52%,8650562,0.81%,0,0.00%,12865929,1.20%,1501022,0.14%,0,0.00%,315374,0.03%,28892246,2.69%
AD1,97971760,華南永昌鳳翔貨幣市場基金,0,0.00%,0,0.00%,0,0.00%,19506905,0.06%,13004614,0.04%,0,0.00%,52460263,0.16%,84971782,0.26%
AD1,13989817,華南永昌麒麟貨幣市場基金,0,0.00%,0,0.00%,0,0.00%,5572957,0.10%,2229198,0.04%,0,0.00%,9547251,0.17%,17349406,0.31%
AA2,48824897,華南永昌全球精品基金,1633731,0.32%,180010,0.03%,0,0.00%,10292210,2.00%,1337983,0.26%,0,0.00%,231738,0.05%,13675672,2.66%
AA2,38546656,華南永昌中國A股基金,1261888,0.28%,641827,0.14%,0,0.00%,8019722,1.80%,1113863,0.25%,0,0.00%,277757,0.06%,11315057,2.54%
AB2,38618790,華南永昌多重資產入息平衡基金 (本基金之配息來源可能為本金),373254,0.06%,10317,0.00%,0,0.00%,8938275,1.50%,1489704,0.25%,0,0.00%,311756,0.05%,11123306,1.87%
AA2,42333698,華南永昌全球物聯網精選基金,521890,0.22%,18218,0.01%,0,0.00%,3835184,1.60%,623216,0.26%,0,0.00%,172544,0.07%,5171052,2.16%
AE21,42527673,華南永昌Shiller US CAPE ETF組合基金 (本基金之配息來源可能為本金),891081,0.33%,11528,0.00%,0,0.00%,3761676,1.40%,403052,0.15%,0,0.00%,182794,0.07%,5250131,1.95%
AJ2,76871420,華南永昌低波動多重資產基金,382602,0.08%,6103,0.00%,0,0.00%,7829583,1.60%,1076567,0.22%,0,0.00%,192412,0.04%,9487267,1.94%
AE23,88234279,華南永昌實質豐收組合基金 (本基金有相當比重投資於持有非投資等級高風險債券之基金且配息來源可能為本金),624631,0.33%,33500,0.02%,0,0.00%,2238790,1.20%,261198,0.14%,0,0.00%,198397,0.11%,3356516,1.80%
AI1,88342468,華南永昌台灣環境永續高股息指數基金,2169799,0.28%,3128842,0.40%,0,0.00%,6196295,0.80%,1161804,0.15%,0,0.00%,825597,0.11%,13482337,1.74%
AC21,88399742,華南永昌全球投資等級債券基金 (本基金配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,8878790,1.50%,1479802,0.25%,0,0.00%,184960,0.03%,10543552,1.78%
AA1,93150600,華南永昌未來科技基金,5127787,0.63%,9835977,1.21%,0,0.00%,14213897,1.75%,1380777,0.17%,0,0.00%,357477,0.04%,30915915,3.81%
AJ2,516517,華南永昌全球科技多重資產基金 (本基金有相當比重投資於非投資等級之高風險債券且本基金之配息來源可能為本金),1323439,0.06%,8868,0.00%,0,0.00%,11486101,0.53%,1659104,0.08%,0,0.00%,556114,0.03%,15033626,0.69%
AC23,570384,華南永昌精選非投資等級債券基金 (本基金主要投資於非投資等級之高風險債券且本基金之配息來源可能為本),0,0.00%,0,0.00%,0,0.00%,194696,0.01%,27041,0.00%,0,0.00%,23521,0.00%,245258,0.01%
AA1,974241,新光台灣富貴基金,7905373,0.94%,12187896,1.45%,0,0.00%,10076784,1.20%,1259595,0.15%,0,0.00%,220310,0.03%,31649958,3.77%
AD1,97988122,新光吉星貨幣市場基金,0,0.00%,0,0.00%,0,0.00%,23298893,0.10%,9319549,0.04%,0,0.00%,1501355,0.01%,34119797,0.15%
AA1,81585242,新光創新科技基金,18725884,0.88%,28801182,1.36%,0,0.00%,33889096,1.60%,2965296,0.14%,0,0.00%,220309,0.01%,84601767,3.99%
AA1,73998071,新光店頭基金,3892810,0.78%,5918839,1.19%,0,0.00%,7987301,1.60%,748808,0.15%,0,0.00%,200335,0.04%,18748093,3.76%
AA1,13986924,新光大三通基金,6813084,0.87%,10475178,1.33%,0,0.00%,12581156,1.60%,1179487,0.15%,0,0.00%,220310,0.03%,31269215,3.98%
AA2,25515841,新光中國成長基金,2955019,0.86%,10192,0.00%,0,0.00%,6117472,1.78%,892869,0.26%,0,0.00%,393548,0.11%,10369100,3.02%
AA2,38600433,新光全球生技醫療基金,4416166,0.49%,216508,0.02%,0,0.00%,16079349,1.80%,2679875,0.30%,0,0.00%,231760,0.03%,23623658,2.64%
AB2,42384458,新光美國豐收平衡基金 (本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金),5333,0.00%,0,0.00%,0,0.00%,10712123,1.65%,1687968,0.26%,0,0.00%,221382,0.03%,12626806,1.94%
AC21,42443463,新光全球債券基金 (本基金有一定比重得投資於非投資等級之高風險債券且基金之配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,18361251,1.00%,2937842,0.16%,0,0.00%,254123,0.01%,21553216,1.17%
AA2,73706623,新光全球AI新創產業基金,10817544,0.49%,2272034,0.10%,0,0.00%,43785475,2.00%,5700208,0.26%,0,0.00%,227644,0.01%,62802905,2.86%
