類型代號,基金統編,基金名稱,手續費_累積金額,手續費_比率,交易稅_累積金額,交易稅_比率,經理費_累積金額,經理費_比率,保管費_累積金額,保管費_比率,保證費_累積金額,保證費_比率,其他項費用_累積金額,其他項費用_比率,合計_累積金額,合計_比率
AC23,26257384,瀚亞全球高收益債券基金,0,0.00%,0,0.00%,110059679,1.50%,12473417,0.17%,0,0.00%,265780,0.00%,122798876,1.67%
AA2,26384902,瀚亞中國A股基金,4294214,0.38%,1527702,0.14%,20107132,1.80%,2904370,0.26%,0,0.00%,286127,0.03%,29119545,2.61%
AC21,31999540,瀚亞新興南非蘭特債券基金,0,0.00%,0,0.00%,9251149,1.60%,1098574,0.19%,0,0.00%,149289,0.03%,10499012,1.82%
AB2,38621330,瀚亞亞太豐收平衡基金,1603289,0.15%,775286,0.07%,17601060,1.60%,2200128,0.20%,0,0.00%,414695,0.04%,22594458,2.05%
AE23,42266017,瀚亞新興豐收基金,529471,0.09%,4402,0.00%,8556629,1.47%,933588,0.16%,0,0.00%,200966,0.03%,10225056,1.75%
AJ2,42404813,瀚亞全球多重資產收益基金,819789,0.25%,56035,0.02%,5466862,1.70%,900425,0.28%,0,0.00%,336096,0.10%,7579207,2.36%
AA2,42443772,瀚亞全球策略收益股票基金,871582,0.17%,213372,0.04%,9298893,1.80%,1549827,0.30%,0,0.00%,296151,0.06%,12229825,2.37%
AB2,42481830,瀚亞策略印度傘型基金之印度策略收益平衡基金,512650,0.01%,98286,0.00%,59294763,1.70%,9068608,0.26%,0,0.00%,1156754,0.03%,70131061,2.01%
AC21,42481944,瀚亞策略印度傘型基金之印度策略收益債券基金,379285,0.01%,0,0.00%,87324342,1.58%,13805548,0.25%,0,0.00%,1377344,0.02%,102886519,1.86%
AC21,72953300,瀚亞印度政府基礎建設債券基金,118746,0.00%,0,0.00%,17820214,0.67%,2784420,0.10%,0,0.00%,564476,0.02%,21287856,0.80%
AE23,73637204,瀚亞多重收益優化組合基金,2921321,0.06%,2626,0.00%,16941081,0.33%,2041641,0.04%,0,0.00%,98784,0.00%,22005453,0.43%
AJ2,72969339,瀚亞印度趨勢多重資產基金,1004060,0.07%,295501,0.02%,5352827,0.37%,982508,0.07%,0,0.00%,325482,0.02%,7960378,0.55%
AA1,1032183,保德信高成長基金,12247465,0.36%,19181765,0.56%,41139531,1.20%,5142449,0.15%,0,0.00%,234800,0.01%,77946010,2.27%
AA1,92013967,保德信金滿意基金,14768178,0.28%,22942142,0.43%,84431045,1.60%,7915413,0.15%,0,0.00%,252800,0.00%,130309578,2.47%
AA2,92029139,保德信亞太基金,2153642,0.20%,1601247,0.15%,18852667,1.75%,2800975,0.26%,0,0.00%,786585,0.07%,26195116,2.43%
AD1,97978047,保德信貨幣市場基金,0,0.00%,0,0.00%,12138084,0.06%,8092062,0.04%,0,0.00%,558881,0.00%,20789027,0.10%
AA1,97988636,保德信店頭市場基金,3777632,0.55%,5796124,0.84%,11069841,1.60%,1037799,0.15%,0,0.00%,189364,0.03%,21870760,3.16%
AC12,20089122,保德信瑞騰基金,0,0.00%,0,0.00%,13245907,0.30%,3973784,0.09%,0,0.00%,276995,0.01%,17496686,0.40%
AA1,20097447,保德信第一基金,1478356,0.34%,2382198,0.55%,6982998,1.60%,654662,0.15%,0,0.00%,191338,0.04%,11689552,2.68%
AA1,73990649,保德信科技島基金,4097824,0.34%,6645853,0.54%,19520422,1.60%,1830035,0.15%,0,0.00%,189320,0.02%,32283454,2.65%
AA2,73998065,保德信大中華基金,4291995,0.16%,2625049,0.10%,46320376,1.75%,6881851,0.26%,0,0.00%,388729,0.01%,60508000,2.29%
AA1,83866508,保德信中小型股基金,4257362,0.51%,6663719,0.80%,13373835,1.60%,1253812,0.15%,0,0.00%,198650,0.02%,25747378,3.08%
AA1,17602625,保德信新世紀基金,1744675,0.23%,3072376,0.40%,12377343,1.60%,1160380,0.15%,0,0.00%,189371,0.02%,18544145,2.40%
AB1,18044064,保德信金平衡基金,880494,0.14%,1331203,0.21%,7675518,1.20%,767551,0.12%,0,0.00%,205970,0.03%,10860736,1.70%
AA1,13528977,保德信台商全方位基金,2540314,0.50%,4060108,0.80%,8084682,1.60%,757931,0.15%,0,0.00%,189408,0.04%,15632443,3.09%
AA2,14692638,保德信全球醫療生化基金,14743479,0.16%,707763,0.01%,162465665,1.80%,24369862,0.27%,0,0.00%,581133,0.01%,202867902,2.25%
AA2,98755451,保德信全球中小基金,3548069,0.38%,763418,0.08%,16851430,1.80%,2527716,0.27%,0,0.00%,502386,0.05%,24193019,2.58%
AE23,48803942,保德信新興趨勢組合基金,1120326,0.10%,7792,0.00%,13200193,1.20%,1540008,0.14%,0,0.00%,216240,0.02%,16084559,1.46%
AE23,48844280,保德信歐洲組合基金,496072,0.09%,3177,0.00%,5251135,1.00%,735153,0.14%,0,0.00%,205752,0.04%,6691289,1.27%
AA2,48938250,保德信全球資源基金,2102770,0.07%,439822,0.01%,58739747,2.00%,7342482,0.25%,0,0.00%,252393,0.01%,68877214,2.35%
AA2,48970455,保德信全球基礎建設基金,828588,0.18%,191102,0.04%,8079401,1.80%,1167019,0.26%,0,0.00%,611642,0.14%,10877752,2.42%
AA2,10307155,保德信全球消費商機基金,832945,0.15%,214520,0.04%,11111035,2.00%,1444430,0.26%,0,0.00%,421544,0.08%,14024474,2.52%
AA2,25674811,保德信拉丁美洲基金,1147006,0.13%,118567,0.01%,18110749,2.00%,2716613,0.30%,0,0.00%,245051,0.03%,22337986,2.47%
AA2,26290779,保德信中國品牌基金,14022968,0.32%,6381685,0.15%,79159094,1.80%,11434093,0.26%,0,0.00%,609413,0.01%,111607253,2.54%
AC21,26320990,保德信亞洲新興市場債券基金,0,0.00%,0,0.00%,6242549,1.25%,1298457,0.26%,0,0.00%,208204,0.04%,7749210,1.55%
AE22,31832319,保德信好時債組合基金,179670,0.07%,334,0.00%,2640542,1.00%,316844,0.12%,0,0.00%,216970,0.08%,3354360,1.27%
AC21,31968075,保德信新興市場企業債券基金,0,0.00%,90778,0.01%,19204089,1.50%,3328702,0.26%,0,0.00%,228082,0.02%,22851651,1.78%
AA2,38551094,保德信中國中小基金,10581676,0.40%,5172371,0.19%,48167063,1.80%,6957447,0.26%,0,0.00%,640476,0.02%,71519033,2.67%
AD2,38648274,保德信人民幣貨幣市場基金,0,0.00%,0,0.00%,1536982,0.30%,563555,0.11%,0,0.00%,263934,0.05%,2364471,0.46%
AB2,42330171,保德信中國好時平衡基金,939678,0.10%,584877,0.06%,14874758,1.60%,2417148,0.26%,0,0.00%,253147,0.03%,19069608,2.05%
AE23,42401739,保德信多元收益組合基金,428023,0.10%,2303,0.00%,5360211,1.30%,577252,0.14%,0,0.00%,223811,0.05%,6591600,1.60%
AE24,42462448,保德信策略報酬ETF組合基金,956645,0.28%,12503,0.00%,4156595,1.20%,519574,0.15%,0,0.00%,216600,0.06%,5861917,1.69%
AE24,42479905,保德信策略成長ETF組合基金,1422635,0.27%,12911,0.00%,6440954,1.20%,805105,0.15%,0,0.00%,206820,0.04%,8888425,1.66%
AC21,73676000,保德信印度機會債券基金,77466,0.00%,0,0.00%,6439692,0.32%,1116208,0.05%,0,0.00%,328881,0.02%,7962247,0.39%
AA1,77537493,統一統信基金,1999774,0.36%,2941562,0.53%,6632362,1.20%,829045,0.15%,0,0.00%,222018,0.04%,12624761,2.28%
AA1,1031699,統一全天候基金,22293532,0.79%,32207594,1.15%,33176894,1.18%,5296034,0.19%,0,0.00%,254391,0.01%,93228445,3.32%
AA1,92002244,統一黑馬基金,10885520,0.93%,15949644,1.36%,17587297,1.50%,1641482,0.14%,0,0.00%,221582,0.02%,46285525,3.95%
AA1,92012762,統一龍馬基金,4227949,0.51%,6136544,0.74%,13092804,1.58%,1160127,0.14%,0,0.00%,220520,0.03%,24837944,3.00%
AD1,92017176,統一強棒貨幣市場基金,0,0.00%,0,0.00%,24050870,0.08%,16031796,0.05%,0,0.00%,526142,0.00%,40608808,0.14%
AA1,97977878,統一中小基金,8179753,1.13%,11966748,1.65%,11592698,1.60%,941911,0.13%,0,0.00%,220400,0.03%,32901510,4.54%
AA1,81581724,統一經建基金,6098380,0.79%,9028748,1.18%,12276668,1.60%,1150944,0.15%,0,0.00%,220680,0.03%,28775420,3.75%
AA1,73990253,統一奔騰基金,11345743,0.95%,17011837,1.42%,19106453,1.60%,1791225,0.15%,0,0.00%,220490,0.02%,49475748,4.14%
AA1,17605622,統一大滿貫基金,14563882,0.25%,21544274,0.36%,95033582,1.60%,8909394,0.15%,0,0.00%,250520,0.00%,140301652,2.36%
AA2,18030553,統一亞太基金,1702375,0.24%,820738,0.12%,12268924,1.75%,1822807,0.26%,0,0.00%,557539,0.08%,17172383,2.45%
AE22,48783925,統一全球債券組合基金,0,0.00%,0,0.00%,2698518,0.78%,451702,0.13%,0,0.00%,180000,0.05%,3330220,0.96%
AA2,48863201,統一強漢基金,5436021,0.14%,5483204,0.15%,65785259,1.75%,7518332,0.20%,0,0.00%,632094,0.02%,84854910,2.26%
AA1,48934304,統一台灣動力基金,4903381,0.80%,7065558,1.15%,9851731,1.60%,923588,0.15%,0,0.00%,220480,0.04%,22964738,3.73%
AA2,25637393,統一大龍印基金,5636505,0.41%,3191834,0.23%,26041410,1.90%,3563557,0.26%,0,0.00%,664038,0.05%,39097344,2.85%
AA2,26202889,統一大中華中小基金,4623749,0.41%,3382077,0.30%,20184650,1.80%,2915560,0.26%,0,0.00%,285198,0.03%,31391234,2.80%
AA2,26318517,統一新亞洲科技能源基金,4560538,0.43%,2315768,0.22%,20180820,1.90%,2761582,0.26%,0,0.00%,537096,0.05%,30355804,2.86%
AA2,31841577,統一亞洲大金磚基金,458243,0.14%,205554,0.06%,6439839,1.90%,881235,0.26%,0,0.00%,562558,0.17%,8547429,2.52%
AC21,31980155,統一新興市場企業債券基金,0,0.00%,0,0.00%,12191265,1.70%,1864554,0.26%,0,0.00%,213861,0.03%,14269680,1.99%
AA2,38592911,統一大龍騰中國基金,8684927,0.31%,4994011,0.18%,51309599,1.85%,7211072,0.26%,0,0.00%,720068,0.03%,72919677,2.63%
AC23,42326710,統一中國高收益債券基金,0,0.00%,0,0.00%,12844576,1.50%,2226394,0.26%,0,0.00%,216557,0.03%,15287527,1.79%
AA2,42386152,統一全球新科技基金,6802766,0.56%,1112618,0.09%,24216492,2.00%,3511388,0.29%,0,0.00%,290818,0.02%,35934082,2.97%
AJ2,42539805,統一全球動態多重資產基金,40718775,1.21%,11324825,0.34%,56601788,1.68%,9080555,0.27%,0,0.00%,328035,0.01%,118053978,3.51%
AA2,72956685,統一大東協高股息基金,5560030,0.19%,1316504,0.04%,32087715,1.09%,5089340,0.17%,0,0.00%,412244,0.01%,44465833,1.51%
AH2,73692389,統一NYSE FANG+ ETF基金,139507,0.05%,1110,0.00%,234229,0.08%,49600,0.02%,0,0.00%,236978,0.08%,661424,0.23%
AA1,974018,富邦基金,3936948,0.38%,6170830,0.59%,12484717,1.20%,1560575,0.15%,0,0.00%,212770,0.02%,24365840,2.34%
AA1,92002384,富邦精準基金,4468665,0.43%,7140789,0.68%,15665724,1.50%,1566574,0.15%,0,0.00%,214354,0.02%,29056106,2.78%
AA1,92010477,富邦長紅基金,4550536,0.56%,6997861,0.86%,12980806,1.60%,1216950,0.15%,0,0.00%,153165,0.02%,25899318,3.19%
AD1,97980579,富邦吉祥貨幣市場基金,0,0.00%,0,0.00%,27719184,0.10%,13862621,0.05%,0,0.00%,779078,0.00%,42360883,0.15%
AA1,20089755,富邦精銳中小基金,2636582,0.42%,4189170,0.66%,10112571,1.60%,948063,0.15%,0,0.00%,153088,0.02%,18039474,2.85%
AA1,81585475,富邦高成長基金,4806737,0.58%,7436968,0.90%,13213825,1.60%,1238799,0.15%,0,0.00%,154418,0.02%,26850747,3.25%
AA1,83864683,富邦科技基金,1203190,0.35%,1916924,0.56%,5518850,1.60%,517395,0.15%,0,0.00%,92580,0.03%,9248939,2.68%
AA1,17148301,富邦台灣心基金,1650108,0.56%,2544946,0.86%,4722519,1.60%,442737,0.15%,0,0.00%,92948,0.03%,9453258,3.20%
AG,99991502,富邦全球不動產基金,97646,0.06%,28668,0.02%,2436986,1.50%,389921,0.24%,0,0.00%,95325,0.06%,3048546,1.88%
AH1,48790067,富邦台灣科技指數基金,291809,0.08%,61007,0.02%,531147,0.15%,123935,0.04%,0,0.00%,352144,0.10%,1360042,0.38%
AA2,48908684,富邦大中華成長基金,6500443,0.53%,4431407,0.36%,21253883,1.75%,3160701,0.26%,0,0.00%,453334,0.04%,35799768,2.95%
AH1,48975156,富邦台灣ETF傘型基金之富邦台灣摩根指數股票型基金,30683,0.01%,32535,0.01%,379477,0.15%,88542,0.04%,0,0.00%,2633836,1.04%,3165073,1.25%
AH1,48975162,富邦台灣ETF傘型基金之富邦台灣金融指數股票型基金,55483,0.03%,56192,0.03%,319723,0.15%,74600,0.04%,0,0.00%,353683,0.17%,859681,0.40%
AH1,48977083,富邦台灣ETF傘型基金之富邦台灣發達指數股票型基金,33186,0.02%,29957,0.02%,291874,0.15%,68103,0.04%,0,0.00%,194187,0.10%,617307,0.32%
AC21,26275812,富邦全球投資等級債券基金,5905,0.00%,298,0.00%,2921948,0.80%,913107,0.25%,0,0.00%,128769,0.04%,3970027,1.09%
AH2,26334740,富邦上証180基金,11192658,0.08%,4244103,0.03%,146220190,0.99%,14769695,0.10%,0,0.00%,7992358,0.05%,184419004,1.25%
AC23,31826230,富邦策略高收益債券基金,0,0.00%,0,0.00%,10495726,1.60%,1705562,0.26%,0,0.00%,139528,0.02%,12340816,1.88%
AH1,31840182,富邦台灣釆吉50基金,302808,0.03%,306937,0.03%,1686858,0.15%,393606,0.04%,0,0.00%,938403,0.08%,3628612,0.32%
AC21,31946404,富邦中國債券傘型之富邦中國優質債券基金,0,0.00%,0,0.00%,3955576,0.98%,988893,0.24%,0,0.00%,112140,0.03%,5056609,1.25%
AC23,31946426,富邦中國債券傘型之富邦中國高收益債券基金,0,0.00%,0,0.00%,31758006,1.47%,5293000,0.24%,0,0.00%,364869,0.02%,37415875,1.73%
AD2,38583188,富邦中國貨幣市場基金,0,0.00%,0,0.00%,3225356,0.40%,886969,0.11%,0,0.00%,157522,0.02%,4269847,0.53%
AH2,38633011,富邦中國ETF傘型基金之富邦上証180單日正向兩倍基金,248210643,0.78%,220500,0.00%,300351458,0.95%,72774599,0.23%,0,0.00%,13203345,0.04%,634760545,2.01%
AH2,38633027,富邦中國ETF傘型基金之富邦上証180單日反向一倍基金,1470291,0.36%,87599,0.02%,3997548,0.99%,928727,0.23%,0,0.00%,1095880,0.27%,7580045,1.88%
AJ2,38653992,富邦中國多重資產型基金,1205503,0.12%,859166,0.08%,15524973,1.50%,2593982,0.25%,0,0.00%,500600,0.05%,20684224,1.99%
AH2,42302273,富邦深証100基金,1956035,0.06%,1102161,0.03%,31673887,0.99%,3199386,0.10%,0,0.00%,2637104,0.08%,40568573,1.27%
AH2,42319561,富邦日本ETF傘型基金之富邦日本東証單日正向兩倍基金,177708,0.06%,0,0.00%,2746486,0.88%,652251,0.21%,0,0.00%,329418,0.11%,3905863,1.26%
AH2,42319582,富邦日本ETF傘型基金之富邦日本東証單日反向一倍基金,130863,0.03%,0,0.00%,4397954,0.99%,799615,0.18%,0,0.00%,498656,0.11%,5827088,1.31%
AH2,42328908,富邦日本東証基金,470990,0.08%,0,0.00%,2797719,0.50%,1119077,0.20%,0,0.00%,910467,0.16%,5298253,0.95%
AH2,42376963,富邦印度ETF傘型基金之富邦印度NIFTY基金,264787,0.10%,79641,0.03%,2656441,0.99%,697648,0.26%,0,0.00%,3953005,1.47%,7651522,2.85%
AH2,42376984,富邦印度ETF傘型基金之富邦印度NIFTY單日反向一倍基金,266090,0.22%,0,0.00%,1189985,0.99%,276455,0.23%,0,0.00%,638641,0.53%,2371171,1.97%
AH2,42376990,富邦印度ETF傘型基金之富邦印度NIFTY單日正向兩倍基金,1341446,0.44%,4400,0.00%,3024070,0.99%,702555,0.23%,0,0.00%,829863,0.27%,5902334,1.93%
AH2,42399305,富邦NASDAQ-100基金,2237885,0.36%,6766,0.00%,1890152,0.30%,1323113,0.21%,0,0.00%,1698372,0.27%,7156288,1.14%
AH2,42404567,富邦恒生國企ETF傘型基金之富邦恒生國企單日反向一倍基金,135274,0.11%,0,0.00%,1030681,0.85%,206137,0.17%,0,0.00%,602565,0.50%,1974657,1.63%
AH2,42404573,富邦恒生國企ETF傘型基金之富邦恒生國企單日正向兩倍基金,1629984,0.21%,0,0.00%,6629422,0.85%,1325875,0.17%,0,0.00%,775397,0.10%,10360678,1.33%
AH1,42450837,富邦臺灣加權ETF傘型基金之富邦臺灣加權單日正向兩倍基金,184050,0.11%,172016,0.10%,1073962,0.65%,66097,0.04%,0,0.00%,546775,0.33%,2042900,1.24%
AH1,42450843,富邦臺灣加權ETF傘型基金之富邦臺灣加權單日反向一倍基金,768285,0.06%,721217,0.06%,8500538,0.65%,523107,0.04%,0,0.00%,937866,0.07%,11451013,0.88%
AH2,42441704,富邦NASDAQ-100 ETF傘型基金之富邦NASDAQ-100單日反向一倍基金,113740,0.03%,0,0.00%,3575892,0.89%,723207,0.18%,0,0.00%,693595,0.17%,5106434,1.27%
AH2,42441710,富邦NASDAQ-100 ETF傘型基金之富邦NASDAQ-100單日正向兩倍基金,198031,0.06%,0,0.00%,3038617,0.89%,682832,0.20%,0,0.00%,691668,0.20%,4611148,1.35%
AJ2,42479095,富邦歐亞絲路多重資產型基金,2335681,0.16%,1434096,0.10%,20989648,1.42%,3985843,0.27%,0,0.00%,1263250,0.09%,30008518,2.03%
AH1,42482423,富邦臺灣公司治理100基金,1316956,0.05%,714651,0.03%,4070173,0.15%,949710,0.04%,0,0.00%,1028814,0.04%,8080304,0.30%
AH2,42519239,富邦美國政府債券ETF傘型基金之富邦美國政府債券1-3年期基金,0,0.00%,0,0.00%,2938695,0.08%,2555445,0.07%,0,0.00%,1875727,0.05%,7369867,0.21%
AH2,42519245,富邦美國政府債券ETF傘型基金之富邦美國政府債券7-10年期基金,0,0.00%,0,0.00%,5163423,0.20%,3075316,0.12%,0,0.00%,1414040,0.05%,9652779,0.37%
AH2,42519250,富邦美國政府債券ETF傘型基金之富邦美國政府債券20年期以上基金,0,0.00%,0,0.00%,9671911,0.12%,5618572,0.07%,0,0.00%,3504157,0.04%,18794640,0.23%
AH2,42464918,富邦恒生國企ETF基金,145761,0.09%,114331,0.07%,781443,0.50%,281317,0.18%,0,0.00%,648036,0.41%,1970888,1.26%
AH2,42529243,富邦富時歐洲ETF基金,562960,0.46%,94515,0.08%,606393,0.50%,351700,0.29%,0,0.00%,177487,0.15%,1793055,1.48%
AH2,42546448,富邦標普美國特別股ETF基金,3946376,0.10%,15161,0.00%,24919443,0.60%,8306483,0.20%,0,0.00%,3036835,0.07%,40224298,0.97%
AH2,42550548,富邦中國政策金融債券ETF基金,0,0.00%,0,0.00%,41782395,0.29%,16712957,0.11%,0,0.00%,7180493,0.05%,65675845,0.45%
AH1,72949931,富邦道瓊臺灣優質高息30ETF基金,5182438,0.18%,4943497,0.17%,9184093,0.32%,918402,0.03%,0,0.00%,1475393,0.05%,21703823,0.76%
AC21,72948551,富邦新興雙印主權債券基金,0,0.00%,0,0.00%,10435720,0.78%,2608924,0.19%,0,0.00%,346162,0.03%,13390806,1.00%
AH1,72960132,富邦臺灣中小A級動能50ETF基金,2250560,0.72%,3765753,1.21%,825585,0.27%,72237,0.02%,0,0.00%,558405,0.18%,7472540,2.40%
AH2,72963525,富邦全方位入息ETF傘型基金之富邦彭博巴克萊優選1-5年高收益債券ETF基金,0,0.00%,0,0.00%,548037,0.24%,219211,0.09%,0,0.00%,510678,0.22%,1277926,0.55%
AH2,72963546,富邦全方位入息ETF傘型基金之富邦彭博巴克萊10年期(以上)BBB美元息收公司債券ETF基金,0,0.00%,0,0.00%,573274,0.24%,229311,0.09%,0,0.00%,531974,0.22%,1334559,0.55%
AH2,73626473,富邦多元收益ETF傘型基金之富邦中國政策金融債券0-1年ETF基金,0,0.00%,0,0.00%,240084,0.08%,90031,0.03%,0,0.00%,370956,0.13%,701071,0.24%
AH2,73626500,富邦多元收益ETF傘型基金之富邦彭博巴克萊9-35年A級美元息收公司債券ETF基金,0,0.00%,0,0.00%,1418727,0.14%,567502,0.06%,0,0.00%,272516,0.03%,2258745,0.23%
AC21,72968140,富邦六年到期新興市場債券基金,0,0.00%,0,0.00%,13374373,0.44%,641970,0.02%,0,0.00%,125415,0.00%,14141758,0.46%
AA1,1032162,摩根台灣增長基金,997015,0.09%,2228337,0.20%,13659428,1.20%,2276650,0.20%,0,0.00%,263102,0.02%,19424532,1.71%
AA2,92005896,摩根新興日本基金,430826,0.06%,0,0.00%,11516118,1.50%,1689033,0.22%,0,0.00%,331981,0.04%,13967958,1.82%
AA1,92012025,摩根新興科技基金,6444860,0.18%,12320884,0.35%,52889109,1.50%,4936322,0.14%,0,0.00%,249270,0.01%,76840445,2.18%
AA2,92023780,摩根亞洲基金,3998859,0.08%,5400593,0.11%,83350631,1.75%,12383520,0.26%,0,0.00%,1526285,0.03%,106659888,2.24%
AD1,97991668,摩根第一貨幣市場基金,0,0.00%,0,0.00%,4909102,0.08%,3068192,0.05%,0,0.00%,326831,0.01%,8304125,0.14%
AA2,97999612,摩根龍揚基金,6374784,0.11%,6294435,0.11%,103430206,1.75%,15366770,0.26%,0,0.00%,811326,0.01%,132277521,2.24%
AA2,20096209,摩根東方科技基金,4273804,0.13%,4869443,0.15%,57909384,1.75%,8604501,0.26%,0,0.00%,697330,0.02%,76354462,2.31%
AA2,73980092,摩根大歐洲基金,3010928,0.08%,6755242,0.19%,63377684,1.75%,10864747,0.30%,0,0.00%,1121442,0.03%,85130043,2.35%
AA1,73989501,摩根中小基金,2000312,0.20%,3687795,0.36%,16309167,1.60%,1528986,0.15%,0,0.00%,262134,0.03%,23788394,2.33%
AB1,18036846,摩根平衡基金,1202357,0.07%,2201686,0.12%,17627749,1.00%,2115327,0.12%,0,0.00%,307669,0.02%,23454788,1.33%
AB2,99181637,摩根全球平衡基金,202917,0.02%,238794,0.03%,14192840,1.50%,1419276,0.15%,0,0.00%,1417742,0.15%,17471569,1.85%
AA2,29245757,摩根全球α基金,2413892,0.09%,1003015,0.04%,49467822,1.75%,7349494,0.26%,0,0.00%,902728,0.03%,61136951,2.16%
AB2,21704027,摩根亞太高息平衡基金,1901651,0.08%,1710295,0.07%,34386181,1.50%,4126355,0.18%,0,0.00%,636228,0.03%,42760710,1.87%
AA2,48727760,摩根絕對日本基金,1250767,0.11%,0,0.00%,23659278,2.00%,2011047,0.17%,0,0.00%,290827,0.02%,27211919,2.30%
AA2,48768614,摩根新興35基金,5232837,0.09%,4537970,0.08%,113292681,2.00%,17560361,0.31%,0,0.00%,1981234,0.03%,142605083,2.52%
AA2,48974190,摩根新絲路基金,791180,0.07%,1078771,0.10%,21804988,2.00%,3052698,0.28%,0,0.00%,1468814,0.13%,28196451,2.59%
AA2,10313109,摩根東方內需機會基金,1183859,0.09%,1627360,0.12%,23991794,1.82%,3697268,0.28%,0,0.00%,1277971,0.10%,31778252,2.41%
AA2,10348445,摩根金龍收成基金,789763,0.11%,794153,0.11%,12175463,1.76%,1795548,0.26%,0,0.00%,283199,0.04%,15838126,2.29%
AA2,25627402,摩根中國亮點基金,6133784,0.22%,4788523,0.17%,50974130,1.80%,7079745,0.25%,0,0.00%,154637,0.01%,69130819,2.44%
AA1,25636367,摩根台灣金磚基金,3446133,0.18%,6437432,0.34%,30090007,1.60%,2820939,0.15%,0,0.00%,161500,0.01%,42956011,2.28%
AA2,25684986,摩根新金磚五國基金,1155719,0.08%,890801,0.06%,27898565,2.00%,4324270,0.31%,0,0.00%,1818024,0.13%,36087379,2.59%
AE22,26279269,摩根總收益組合基金,73909,0.01%,0,0.00%,485606,0.04%,1489560,0.13%,0,0.00%,193726,0.02%,2242801,0.20%
AC23,26297196,摩根新興市場高收益債券基金,18064,0.00%,0,0.00%,23208024,1.35%,4469684,0.26%,0,0.00%,391376,0.02%,28087148,1.63%
AC23,26376229,摩根亞洲總合高收益債券基金,0,0.00%,1146013,0.02%,82620684,1.50%,12668499,0.23%,0,0.00%,803141,0.01%,97238337,1.77%
AC21,31892738,摩根新興龍虎企業債券基金,15913,0.00%,0,0.00%,4910800,1.35%,945771,0.26%,0,0.00%,171895,0.05%,6044379,1.66%
AA2,31944996,摩根中國A股基金,37295344,0.25%,6268229,0.04%,274621235,1.81%,39667514,0.26%,0,0.00%,1112165,0.01%,358964487,2.37%
AA2,38532914,摩根泛亞太股票入息基金,1817658,0.12%,1788153,0.12%,26204786,1.80%,4076297,0.28%,0,0.00%,367645,0.03%,34254539,2.35%
AE23,38612682,摩根多元入息成長基金,362400,0.00%,463,0.00%,11737957,0.08%,22675755,0.15%,0,0.00%,265338,0.00%,35041913,0.23%
AB2,42299565,摩根新興雙利平衡基金,966442,0.07%,951417,0.07%,20026750,1.50%,3469463,0.26%,0,0.00%,956245,0.07%,26370317,1.98%
AB2,42319892,摩根中國雙息平衡基金,18677715,0.13%,4410804,0.03%,223554658,1.60%,36327643,0.26%,0,0.00%,1271524,0.01%,284242344,2.04%
AA2,42381001,摩根環球股票收益基金,773621,0.07%,1054602,0.10%,17043225,1.60%,2982585,0.28%,0,0.00%,186028,0.02%,22040061,2.07%
AA1,973762,華南永昌永昌基金,1055324,0.30%,1587027,0.46%,4185050,1.20%,488267,0.14%,0,0.00%,95203,0.03%,7410871,2.12%
AD1,97971760,華南永昌鳳翔貨幣市場基金,0,0.00%,0,0.00%,10152759,0.10%,4157099,0.04%,0,0.00%,5748996,0.06%,20058854,0.19%
AB1,18477625,華南永昌龍盈平衡基金,418201,0.20%,686853,0.33%,2463099,1.20%,246303,0.12%,0,0.00%,309779,0.15%,4124235,2.01%
AD1,13989817,華南永昌麒麟貨幣市場基金,0,0.00%,0,0.00%,15664197,0.10%,6265673,0.04%,0,0.00%,8722612,0.06%,30652482,0.20%
AE22,21703907,華南永昌全球亨利組合基金,0,0.00%,0,0.00%,694090,0.50%,152699,0.11%,0,0.00%,96901,0.07%,943690,0.68%
AA2,48824897,華南永昌全球精品基金,117606,0.04%,11470,0.00%,5867707,2.00%,762796,0.26%,0,0.00%,686191,0.23%,7445770,2.54%
AA2,48963047,華南永昌全球神農水資源基金,131900,0.03%,5606,0.00%,9260731,2.00%,1203903,0.26%,0,0.00%,142029,0.03%,10744169,2.32%
AC23,31972492,華南永昌人民幣高收益債券基金,15177,0.00%,0,0.00%,6081221,1.50%,1013532,0.25%,0,0.00%,212359,0.05%,7322289,1.81%
AA2,38546656,華南永昌中國A股基金,6535031,0.45%,4339985,0.30%,25902117,1.80%,3597514,0.25%,0,0.00%,750442,0.05%,41125089,2.86%
AB2,38618790,華南永昌多重資產入息平衡基金,751193,0.23%,653426,0.20%,4865530,1.50%,810921,0.25%,0,0.00%,320565,0.10%,7401635,2.28%
AA1,42298518,華南永昌物聯網精選基金,1659872,0.20%,2768546,0.33%,13439948,1.60%,1259985,0.15%,0,0.00%,317277,0.04%,19445628,2.31%
AI2,42333698,華南永昌MSCI全球特選物聯網指數基金,490083,0.14%,96650,0.03%,5479066,1.60%,890363,0.26%,0,0.00%,807411,0.24%,7763573,2.27%
AC21,42519293,華南永昌四年到期新興市場美元債券基金,0,0.00%,0,0.00%,0,0.00%,554648,0.13%,0,0.00%,135012,0.03%,689660,0.16%
AE21,42527673,華南永昌Shiller US CAPE ETF組合基金,1097795,0.15%,21485,0.00%,10452606,1.40%,1119930,0.15%,0,0.00%,145523,0.02%,12837339,1.72%
