類型代號,基金統編,基金名稱,手續費_累積金額,手續費_比率,交易稅_累積金額,交易稅_比率,股票ETF及指數型基金申購/買回交易費_累積金額,股票ETF及指數型基金申購/買回交易費_比率,經理費_累積金額,經理費_比率,保管費_累積金額,保管費_比率,保證費_累積金額,保證費_比率,其他項費用_累積金額,其他項費用_比率,合計_累積金額,合計_比率
AA2,76332943,統一全球智聯網AIoT基金,23519933,0.68%,9626740,0.28%,0,0.00%,63046354,1.83%,8511261,0.25%,0,0.00%,415502,0.01%,105119790,3.05%
AH22,93106366,統一彭博美國20年期以上公債ETF基金 (基金之配息來源可能為收益平準金),0,0.00%,0,0.00%,0,0.00%,19461803,0.06%,13901286,0.05%,0,0.00%,2879753,0.01%,36242842,0.12%
AA1,93110333,統一台灣高息優選基金 (本基金並無保證收益及配息，配息來源可能為本金及收益平準金),29434386,0.33%,44628458,0.50%,0,0.00%,131159997,1.46%,12296250,0.14%,0,0.00%,137784,0.00%,217656875,2.43%
AH11,93168221,統一台灣高息動能ETF基金 (本基金並無保證收益及配息，配息來源可能為收益平準金),81966970,0.23%,140277932,0.39%,53939410,0.15%,99532396,0.27%,11612112,0.03%,0,0.00%,12460333,0.03%,291910333,0.81%
AH22,531566,統一全球15年以上BBB優選ESG公司債ETF基金 (基金之配息來源可能為收益平準金),0,0.00%,0,0.00%,0,0.00%,7467484,0.27%,2240258,0.08%,0,0.00%,1344757,0.05%,11052499,0.41%
AJ1,572502,統一優選低波多重資產基金 (基金之配息來源可能為本金及收益平準金),14622449,0.22%,12407540,0.19%,0,0.00%,58428561,0.90%,6410993,0.10%,0,0.00%,115964,0.00%,91985507,1.41%
AL11,583395,統一台股增長主動式ETF基金 (基金之配息來源可能為收益平準金),66441869,0.47%,57783679,0.41%,0,0.00%,91649644,0.65%,9164930,0.06%,0,0.00%,1182158,0.01%,226222280,1.59%
AH21,599299,統一美國50ETF 基金 (基金之配息來源可能為收益平準金),4686943,0.11%,0,0.00%,2934149,0.07%,5563386,0.13%,1907437,0.05%,0,0.00%,1736113,0.04%,10959730,0.26%
AL21,608038,統一全球創新主動式ETF基金 (基金之配息來源可能為收益平準金),12353623,0.16%,1785410,0.02%,0,0.00%,11854440,0.16%,1016097,0.01%,0,0.00%,273761,0.00%,27283331,0.36%
AA1,974018,富邦基金,9760282,0.39%,17268895,0.68%,0,0.00%,26309078,1.04%,3478140,0.14%,0,0.00%,210730,0.01%,57027125,2.25%
AA1,92002384,富邦精準基金,9955314,0.30%,16632503,0.51%,0,0.00%,45077745,1.37%,4507790,0.14%,0,0.00%,210660,0.01%,76384012,2.33%
AA1,92010477,富邦長紅基金,7809007,0.37%,13235038,0.62%,0,0.00%,31104009,1.46%,2915991,0.14%,0,0.00%,210710,0.01%,55274755,2.60%
AD1,97980579,富邦吉祥貨幣市場基金,0,0.00%,0,0.00%,0,0.00%,59563761,0.08%,29781890,0.04%,0,0.00%,1962752,0.00%,91308403,0.13%
AA1,20084317,富邦日盛基金,4343058,0.35%,7427753,0.60%,0,0.00%,18217705,1.46%,1707908,0.14%,0,0.00%,155954,0.01%,31852378,2.56%
AA1,20089755,富邦精銳中小基金,4362351,0.23%,7351478,0.38%,0,0.00%,28269336,1.46%,2651640,0.14%,0,0.00%,210660,0.01%,42845465,2.22%
AD1,81580387,富邦貨幣市場基金,0,0.00%,0,0.00%,0,0.00%,56360787,0.11%,20678697,0.04%,0,0.00%,1399607,0.00%,78439091,0.15%
AA1,81584975,富邦上選基金,22721214,0.43%,40134942,0.77%,0,0.00%,76578435,1.46%,7179237,0.14%,0,0.00%,155974,0.00%,146769802,2.81%
AA1,81585475,富邦高成長基金,7092873,0.27%,11970538,0.45%,0,0.00%,39142263,1.46%,3669589,0.14%,0,0.00%,210645,0.01%,62085908,2.32%
AA1,73988876,富邦小而美基金,3607577,0.54%,5998134,0.90%,0,0.00%,9716608,1.46%,910938,0.14%,0,0.00%,155989,0.02%,20389246,3.07%
AA1,83864683,富邦科技基金,2834383,0.32%,4984078,0.55%,0,0.00%,13169258,1.46%,1234612,0.14%,0,0.00%,152250,0.02%,22374581,2.49%
AA1,17147078,富邦精選五虎基金,3891277,0.32%,6589953,0.53%,0,0.00%,18059176,1.46%,1693046,0.14%,0,0.00%,155964,0.01%,30389416,2.46%
AA1,17148301,富邦台灣心基金,2057302,0.23%,3493396,0.39%,0,0.00%,13044445,1.46%,1222927,0.14%,0,0.00%,152185,0.02%,19970255,2.24%
AA1,17607591,富邦高科技基金,3885418,0.35%,6398377,0.58%,0,0.00%,16287367,1.46%,1526944,0.14%,0,0.00%,155960,0.01%,28254066,2.54%
AA1,94991068,富邦新台商基金,8768111,0.39%,12321610,0.54%,0,0.00%,33240797,1.46%,3116335,0.14%,0,0.00%,155969,0.01%,57602822,2.54%
AG,99991502,富邦全球不動產基金,17879,0.01%,555,0.00%,0,0.00%,3982722,1.37%,637233,0.22%,0,0.00%,92518,0.03%,4730907,1.63%
AH11,48790067,富邦台灣科技指數基金 (本基金之配息來源可能為收益平準金),31649443,0.19%,14967814,0.09%,52911321,0.32%,22614162,0.14%,5276637,0.03%,0,0.00%,9084426,0.06%,30681161,0.19%
AA2,48908684,富邦大中華成長基金,2413400,0.33%,1459648,0.20%,0,0.00%,11820213,1.59%,1766418,0.24%,0,0.00%,188351,0.03%,17648030,2.38%
AA2,48925706,富邦亞洲機會基金,448771,0.23%,310514,0.16%,0,0.00%,3221649,1.62%,472804,0.24%,0,0.00%,1253289,0.63%,5707027,2.87%
AA1,48948481,富邦首選基金,1741251,0.41%,2929296,0.69%,0,0.00%,6175347,1.46%,578940,0.14%,0,0.00%,155974,0.04%,11580808,2.75%
AA2,48968970,富邦全球抗暖化基金 (本基金非屬環境、社會及治理相關主題基金),838291,0.28%,291625,0.10%,0,0.00%,5557096,1.83%,722425,0.24%,0,0.00%,166312,0.05%,7575749,2.49%
AH11,48975156,富邦台灣ETF傘型基金之富邦台灣摩根指數股票型基金,22745,0.01%,26160,0.01%,0,0.00%,315115,0.14%,73543,0.03%,0,0.00%,217862,0.09%,655425,0.29%
AA1,26273336,富邦MIT主流基金,3037014,0.34%,5511507,0.62%,0,0.00%,13054313,1.46%,1223855,0.14%,0,0.00%,155944,0.02%,22982633,2.58%
AC21,26275812,富邦全球投資等級債券基金,373420,0.02%,5128,0.00%,0,0.00%,15593369,0.72%,4941748,0.23%,0,0.00%,122832,0.01%,21036497,0.97%
AA2,26323737,富邦中國內需動力基金,426319,0.26%,231775,0.14%,0,0.00%,2707230,1.65%,391048,0.24%,0,0.00%,731671,0.45%,4488043,2.73%
AH21,26334740,富邦上証180基金,3816642,0.08%,1047754,0.02%,7929367,0.17%,41918726,0.91%,4234216,0.09%,0,0.00%,2950479,0.06%,46038450,0.99%
AC23,31827147,富邦亞洲非投資等級債券基金 (本基金之配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,4231244,1.46%,687575,0.24%,0,0.00%,181049,0.06%,5099868,1.76%
AH11,31840182,富邦台灣釆吉50基金 (本基金之配息來源可能為收益平準金),88373113,0.04%,111461601,0.05%,161549106,0.07%,284229254,0.12%,68703625,0.03%,0,0.00%,90741076,0.04%,481959563,0.21%
AC21,31946404,富邦亞太債券傘型基金之富邦亞太優質債券基金 (本基金之配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,3198373,0.94%,799593,0.23%,0,0.00%,105150,0.03%,4103116,1.21%
AC23,31946426,富邦亞太債券傘型基金之富邦中國非投資等級債券基金 (本基金主要係投資於非投資等級之高風險債券且基金之配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,4587624,1.41%,764603,0.23%,0,0.00%,104149,0.03%,5456376,1.68%
AD2,38583188,富邦中國貨幣市場基金,0,0.00%,0,0.00%,0,0.00%,891719,0.37%,245220,0.10%,0,0.00%,116290,0.05%,1253229,0.51%
AH23,38633011,富邦中國ETF傘型基金之富邦上証180單日正向兩倍基金,70892908,0.69%,94721,0.00%,11801911,0.11%,80868306,0.78%,21742939,0.21%,0,0.00%,3807425,0.04%,165604388,1.60%
AH23,38633027,富邦中國ETF傘型基金之富邦上証180單日反向一倍基金,603533,0.35%,10504,0.01%,3752,0.00%,1571250,0.91%,365042,0.21%,0,0.00%,520505,0.30%,3067082,1.77%
AH21,42302273,富邦深証100基金,1309915,0.06%,713154,0.03%,6925210,0.29%,21291507,0.91%,2150641,0.09%,0,0.00%,2998449,0.13%,21538456,0.92%
AH23,42319561,富邦日本ETF傘型基金之富邦日本東証單日正向兩倍基金 (本基金採匯率避險),290152,0.04%,0,0.00%,880074,0.11%,6936076,0.84%,1579471,0.19%,0,0.00%,898503,0.11%,8824128,1.07%
AH23,42319582,富邦日本ETF傘型基金之富邦日本東証單日反向一倍基金 (本基金採匯率避險),94092,0.03%,0,0.00%,87693,0.03%,3105886,0.91%,564702,0.16%,0,0.00%,381417,0.11%,4058404,1.18%
AH21,42328908,富邦日本東証基金 (本基金採匯率避險),2550585,0.11%,0,0.00%,2646130,0.11%,11012570,0.46%,4405032,0.18%,0,0.00%,1442909,0.06%,16764966,0.70%
AH21,42376963,富邦印度ETF傘型基金之富邦印度NIFTY基金,1072883,0.03%,480450,0.01%,4080791,0.11%,33399702,0.91%,8771644,0.24%,0,0.00%,3364132,0.09%,43008020,1.17%
AH23,42376984,富邦印度ETF傘型基金之富邦印度NIFTY單日反向一倍基金,160499,0.12%,0,0.00%,52458,0.04%,1055931,0.77%,289495,0.21%,0,0.00%,1020735,0.74%,2474202,1.80%
AH23,42376990,富邦印度ETF傘型基金之富邦印度NIFTY單日正向兩倍基金,2463769,0.22%,0,0.00%,875371,0.08%,9755040,0.89%,2310508,0.21%,0,0.00%,1426400,0.13%,15080346,1.37%
AH21,42399305,富邦NASDAQ-100基金,30285338,0.06%,130581,0.00%,38113261,0.07%,144718208,0.27%,77183058,0.15%,0,0.00%,38651161,0.07%,252855085,0.48%
AH23,42404567,富邦恒生國企ETF傘型基金之富邦恒生國企單日反向一倍基金,194801,0.14%,0,0.00%,59758,0.04%,1066505,0.78%,213292,0.16%,0,0.00%,633213,0.46%,2048053,1.49%
AH23,42404573,富邦恒生國企ETF傘型基金之富邦恒生國企單日正向兩倍基金,15756048,0.25%,0,0.00%,15899025,0.25%,42512573,0.68%,9786158,0.16%,0,0.00%,3536851,0.06%,55692605,0.89%
AH13,42450837,富邦臺灣加權ETF傘型基金之富邦臺灣加權單日正向兩倍基金,7449030,0.05%,15318653,0.10%,7936633,0.05%,83868757,0.54%,5721358,0.04%,0,0.00%,3317614,0.02%,107738779,0.69%
AH13,42450843,富邦臺灣加權ETF傘型基金之富邦臺灣加權單日反向一倍基金,309195,0.03%,635787,0.05%,142711,0.01%,6037491,0.50%,439627,0.04%,0,0.00%,820920,0.07%,8100309,0.67%
AA2,42449987,富邦中國戰略A股基金,1153142,0.31%,560800,0.15%,0,0.00%,6838127,1.83%,888958,0.24%,0,0.00%,318049,0.09%,9759076,2.61%
AH23,42441704,富邦NASDAQ-100 ETF傘型基金之富邦NASDAQ-100單日反向一倍基金 (本基金採匯率避險),142418,0.01%,0,0.00%,472295,0.03%,13143839,0.71%,3050224,0.16%,0,0.00%,1817399,0.10%,17681585,0.95%
AH23,42441710,富邦NASDAQ-100 ETF傘型基金之富邦NASDAQ-100單日正向兩倍基金 (本基金採匯率避險),1410117,0.01%,0,0.00%,10500498,0.10%,78238392,0.75%,19202186,0.18%,0,0.00%,8073720,0.08%,96423917,0.92%
AJ2,42479095,富邦歐亞絲路多重資產型基金 (本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),626690,0.47%,150731,0.11%,0,0.00%,1942184,1.46%,327740,0.25%,0,0.00%,140653,0.11%,3187998,2.39%
AH11,42482423,富邦臺灣公司治理100基金,6177349,0.02%,12542184,0.04%,10179594,0.03%,44204029,0.14%,10314274,0.03%,0,0.00%,6440286,0.02%,69498528,0.22%
AH22,42519239,富邦美國政府債券ETF傘型基金之富邦美國政府債券1-3年期基金,0,0.00%,0,0.00%,0,0.00%,4607180,0.06%,3949006,0.05%,0,0.00%,2556086,0.04%,11112272,0.15%
AH22,42519245,富邦美國政府債券ETF傘型基金之富邦美國政府債券7-10年期基金,0,0.00%,0,0.00%,0,0.00%,2426575,0.18%,2062583,0.16%,0,0.00%,833439,0.06%,5322597,0.40%
AH22,42519250,富邦美國政府債券ETF傘型基金之富邦美國政府債券20年期以上基金,0,0.00%,0,0.00%,0,0.00%,26063128,0.09%,15201446,0.05%,0,0.00%,8870141,0.03%,50134715,0.18%
AH21,42464918,富邦恒生國企ETF基金,2760742,0.26%,2349111,0.22%,6232527,0.58%,4916326,0.46%,1769888,0.16%,0,0.00%,1000156,0.09%,6563696,0.61%
AH21,42529243,富邦富時歐洲ETF基金,739365,0.17%,663618,0.15%,717260,0.17%,1970501,0.46%,1142881,0.27%,0,0.00%,353983,0.08%,4153088,0.96%
AH21,42546448,富邦標普美國特別股ETF基金,776398,0.03%,7656,0.00%,0,0.00%,13009287,0.55%,4336446,0.18%,0,0.00%,1619528,0.07%,19749315,0.83%
AH11,72949931,富邦道瓊臺灣優質高息30ETF基金 (本基金之配息來源可能為收益平準金且基金並無保證收益及配息),2557907,0.13%,4652974,0.24%,2961001,0.15%,7132173,0.37%,623562,0.03%,0,0.00%,1228312,0.06%,13233927,0.68%
AH11,72960132,富邦臺灣中小A級動能50ETF基金,46142920,0.65%,76413647,1.08%,6896372,0.10%,19429773,0.27%,2266807,0.03%,0,0.00%,2745887,0.04%,140102662,1.98%
AH22,72963525,富邦全方位入息ETF傘型基金之富邦彭博優選1-5年非投資等級債券ETF基金 (本基金之配息來源可能為收益平準金且基金並無保證收益及配息),0,0.00%,0,0.00%,0,0.00%,2319793,0.37%,927925,0.15%,0,0.00%,1073615,0.17%,4321333,0.68%
AH22,72963546,富邦全方位入息ETF傘型基金之富邦彭博10年期(以上)BBB美元息收公司債券ETF基金 (本基金之配息來源可能為收益平準金且基金並無保證收益及配息),0,0.00%,0,0.00%,0,0.00%,116341866,0.18%,46536742,0.07%,0,0.00%,15223624,0.02%,178102232,0.28%
AH22,73626500,富邦多元收益ETF傘型基金之富邦彭博9-35年A級美元息收公司債券ETF基金,0,0.00%,0,0.00%,0,0.00%,138923438,0.16%,38589833,0.05%,0,0.00%,18135511,0.02%,195648782,0.23%
AA2,73680763,富邦全球智能車基金,1830331,0.29%,642335,0.10%,0,0.00%,11594752,1.83%,1507315,0.24%,0,0.00%,186952,0.03%,15761685,2.49%
AJ2,73712293,富邦AI智能新趨勢多重資產型基金 (本基金有相當比重投資於非投資等級之高風險債券),13354196,0.32%,9965877,0.24%,0,0.00%,63963479,1.53%,10305942,0.25%,0,0.00%,529674,0.01%,98119168,2.35%
AH21,74721518,富邦多元收益ⅡETF傘型基金之富邦中國中証中小500ETF基金,255726,0.10%,86239,0.03%,886864,0.34%,2355248,0.91%,237909,0.09%,0,0.00%,1669905,0.64%,3718163,1.43%
AH22,74721600,富邦多元收益ⅡETF傘型基金之富邦全球金融業10年以上美元投等債券ETF基金,0,0.00%,0,0.00%,0,0.00%,63585940,0.18%,19075775,0.05%,0,0.00%,10689010,0.03%,93350725,0.27%
AH22,76311594,富邦多元收益ⅢETF傘型基金之富邦彭博歐洲區美元7-15年期銀行債ETF基金,0,0.00%,0,0.00%,0,0.00%,9617217,0.37%,4087316,0.16%,0,0.00%,1680099,0.06%,15384632,0.59%
AH22,76311692,富邦多元收益ⅢETF傘型基金之富邦中國以外新興市場美元5年以上投資等級債券ETF基金,0,0.00%,0,0.00%,0,0.00%,22202754,0.27%,7400915,0.09%,0,0.00%,2825463,0.03%,32429132,0.40%
AA1,88095396,富邦台灣高股息基金,3707853,0.22%,6373443,0.38%,0,0.00%,22795061,1.37%,1823604,0.11%,0,0.00%,210770,0.01%,34910731,2.10%
AH21,88173189,富邦富時越南ETF基金,35246470,0.21%,14191484,0.09%,50169259,0.30%,151055772,0.91%,35093769,0.21%,0,0.00%,17508932,0.11%,202927168,1.22%
AA1,88175551,富邦台灣永續成長股息基金,6410777,0.67%,10958967,1.15%,0,0.00%,13997033,1.46%,1312213,0.14%,0,0.00%,155974,0.02%,32834964,3.43%
AH11,88183736,富邦台灣核心半導體ETF基金,4159651,0.08%,9643933,0.18%,7434336,0.14%,19722332,0.37%,1725707,0.03%,0,0.00%,4359015,0.08%,32176302,0.60%
AG,88106865,富邦長照產業收益不動產證券化基金 (本基金有相當比重得投資於非投資等級之高風險債券且配息來源可能為本金),137058,0.09%,1349,0.00%,0,0.00%,2479651,1.65%,358177,0.24%,0,0.00%,167058,0.11%,3143293,2.09%
AH21,88194950,富邦未來車ETF基金,7969726,0.12%,2703837,0.04%,7257089,0.11%,56287140,0.82%,12508242,0.18%,0,0.00%,4527509,0.07%,76739365,1.12%
AH21,88234242,富邦基因免疫生技ETF基金,854958,0.06%,114225,0.01%,302564,0.02%,11345494,0.78%,2669520,0.18%,0,0.00%,1589330,0.11%,16270963,1.12%
AH11,88254540,富邦特選台灣高股息30ETF基金 (本基金之配息來源可能為收益平準金且基金並無保證收益及配息),74089581,0.25%,105913539,0.36%,12755977,0.04%,81898795,0.27%,9554871,0.03%,0,0.00%,10865957,0.04%,269566766,0.90%
AH21,88261140,富邦元宇宙ETF基金,2632046,0.16%,315810,0.02%,2478256,0.15%,12012610,0.73%,3003159,0.18%,0,0.00%,1750480,0.11%,17235849,1.05%
AA2,88238465,富邦越南機會基金,1823192,0.06%,1224222,0.04%,0,0.00%,52590712,1.83%,7888610,0.27%,0,0.00%,329738,0.01%,63856474,2.22%
AH21,88313560,富邦全球入息不動產與基礎建設ETF基金,1007802,0.19%,574043,0.11%,223612,0.04%,3183250,0.59%,881518,0.16%,0,0.00%,1049138,0.20%,6472139,1.21%
AH21,88332996,富邦全球ESG綠色電力ETF基金,306727,0.17%,74983,0.04%,490851,0.28%,1447480,0.82%,321656,0.18%,0,0.00%,918883,0.52%,2578878,1.47%
AJ1,88340567,富邦台灣多重資產基金,340953,0.11%,414561,0.13%,0,0.00%,3509601,1.10%,409451,0.13%,0,0.00%,159944,0.05%,4834510,1.51%
AJ2,88323238,富邦台美雙星多重資產基金 (本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),15377143,0.15%,12834437,0.13%,0,0.00%,157087877,1.58%,23617726,0.24%,0,0.00%,287708,0.00%,209204891,2.11%
AI2,88386612,富邦美國通膨連結公債指數基金 (本基金配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,407319,0.27%,135775,0.09%,0,0.00%,424265,0.29%,967359,0.65%
AA2,93213295,富邦全球關鍵半導體基金,6050548,0.42%,2045564,0.14%,0,0.00%,26622537,1.83%,3460937,0.24%,0,0.00%,176994,0.01%,38356580,2.64%
AJ1,515854,富邦台灣優質多重資產基金,1036415,0.09%,613859,0.05%,0,0.00%,10870024,0.93%,1494759,0.13%,0,0.00%,162159,0.01%,14177216,1.22%
AH11,572496,富邦台灣旗艦動能50ETF基金 (本基金之配息來源可能為收益平準金),28382025,0.25%,37020692,0.33%,37657405,0.34%,24721175,0.22%,2472125,0.02%,0,0.00%,3114170,0.03%,58052782,0.52%
AJ2,586153,富邦雙核心戰略多重資產基金 (本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金及收益平準金),2447465,0.04%,28645,0.00%,0,0.00%,30554682,0.54%,4283673,0.08%,0,0.00%,91061,0.00%,37405526,0.66%
AL22,609114,富邦優選收益傘型基金之富邦環球動態入息投資級債主動式ETF基金 (本基金之配息來源可能為收益平準金且基金並無保證收益及配息),151709,0.01%,0,0.00%,0,0.00%,1316928,0.09%,239440,0.02%,0,0.00%,260016,0.02%,1968093,0.14%
AL22,609120,富邦優選收益傘型基金之富邦環球複合優選收益債主動式ETF基金 (本基金有一定比重得投資於非投資等級之高風險債券且基金之配息來源可能為收益平準金且基金並無保證收益及配息),152472,0.01%,0,0.00%,0,0.00%,1466290,0.11%,225584,0.02%,0,0.00%,253266,0.02%,2097612,0.16%
AH11,579505,富邦台灣淨零轉型ESG50 ETF基金 (本基金之配息來源可能為收益平準金),1165687,0.12%,727568,0.08%,1128981,0.12%,486145,0.05%,48608,0.01%,0,0.00%,291523,0.03%,1590550,0.17%
AA1,1032162,摩根台灣增長基金,299490,0.02%,791801,0.05%,0,0.00%,18355251,1.09%,3059209,0.18%,0,0.00%,205430,0.01%,22711181,1.35%
AA2,92005896,摩根新興日本基金,559460,0.08%,0,0.00%,0,0.00%,9985797,1.36%,1464577,0.20%,0,0.00%,181388,0.02%,12191222,1.67%
AA1,92012025,摩根新興科技基金,13235094,0.16%,34718030,0.41%,0,0.00%,111787956,1.33%,10719222,0.13%,0,0.00%,309710,0.00%,170770012,2.03%
AA2,92023780,摩根亞洲基金,2764887,0.06%,7018723,0.16%,0,0.00%,70603109,1.58%,10587856,0.24%,0,0.00%,1287821,0.03%,92262396,2.06%
AD1,97991668,摩根第一貨幣市場基金,0,0.00%,0,0.00%,0,0.00%,2613152,0.07%,1633215,0.05%,0,0.00%,478324,0.01%,4724691,0.13%
AA2,97999612,摩根龍揚基金,3407412,0.06%,6434948,0.11%,0,0.00%,90758177,1.59%,13498508,0.24%,0,0.00%,1338414,0.02%,115437459,2.02%
AA2,20096209,摩根東方科技基金,3214245,0.09%,4307490,0.12%,0,0.00%,58590067,1.58%,8758129,0.24%,0,0.00%,1104043,0.03%,75973974,2.05%
AA2,73980092,摩根大歐洲基金,2834846,0.07%,10016900,0.23%,0,0.00%,68424442,1.58%,11782401,0.27%,0,0.00%,549785,0.01%,93608374,2.17%
AA1,73989501,摩根中小基金,2455366,0.17%,6063259,0.41%,0,0.00%,21528603,1.45%,2018302,0.14%,0,0.00%,171702,0.01%,32237232,2.18%
AB1,18036846,摩根平衡基金,1639654,0.05%,3816235,0.12%,0,0.00%,28195819,0.85%,3613728,0.11%,0,0.00%,311230,0.01%,37576666,1.13%
AB2,99181637,摩根全球平衡基金,110017,0.01%,148501,0.02%,0,0.00%,10048210,1.36%,1004819,0.14%,0,0.00%,1192389,0.16%,12503936,1.70%
AA2,29245757,摩根全球創新成長基金,761518,0.02%,2298430,0.05%,0,0.00%,46945215,1.09%,10318857,0.24%,0,0.00%,774042,0.02%,61098062,1.42%
AB2,21704027,摩根亞太高息平衡基金 (本基金並無保證收益及配息),216543,0.04%,440903,0.07%,0,0.00%,8108628,1.36%,973039,0.16%,0,0.00%,670322,0.11%,10409435,1.75%
AA2,48727760,摩根絕對日本基金,570872,0.04%,0,0.00%,0,0.00%,22968300,1.73%,2048726,0.15%,0,0.00%,217895,0.02%,25805793,1.95%
AA2,48768614,摩根新興35基金,1988412,0.05%,3384314,0.08%,0,0.00%,78118548,1.81%,12140229,0.28%,0,0.00%,1541300,0.04%,97172803,2.25%
AA2,48974190,摩根新絲路基金,208483,0.04%,614891,0.10%,0,0.00%,10818558,1.82%,1514597,0.25%,0,0.00%,978534,0.16%,14135063,2.38%
AA2,10313109,摩根東方內需機會基金,607218,0.06%,1529020,0.16%,0,0.00%,14905424,1.59%,2384875,0.25%,0,0.00%,993141,0.11%,20419678,2.18%
AA2,10348445,摩根金龍收成基金,326354,0.06%,619974,0.11%,0,0.00%,8609471,1.59%,1279120,0.24%,0,0.00%,667936,0.12%,11502855,2.13%
AA2,25627402,摩根中國亮點基金,1603519,0.09%,2458511,0.14%,0,0.00%,28227549,1.64%,3920493,0.23%,0,0.00%,873403,0.05%,37083475,2.15%
AA1,25636367,摩根台灣金磚基金,5636601,0.16%,14403102,0.40%,0,0.00%,50880688,1.42%,4897852,0.14%,0,0.00%,252159,0.01%,76070402,2.12%
AA2,25684986,摩根新金磚五國基金,306180,0.04%,455633,0.06%,0,0.00%,13445861,1.82%,2084115,0.28%,0,0.00%,1013377,0.14%,17305166,2.34%
AE22,26279269,摩根總收益組合基金 (本基金之配息來源可能為本金),28182,0.00%,0,0.00%,0,0.00%,415716,0.04%,1324763,0.12%,0,0.00%,192619,0.02%,1961280,0.18%
AC23,26376229,摩根亞洲總合非投資等級債券基金 (本基金之配息來源可能為本金),14128,0.00%,0,0.00%,0,0.00%,14959583,1.38%,2293819,0.21%,0,0.00%,532628,0.05%,17800158,1.64%
AA2,31944996,摩根中國A股基金,10279405,0.10%,5755319,0.06%,0,0.00%,165407448,1.64%,24110613,0.24%,0,0.00%,1233869,0.01%,206786654,2.05%
AA2,38532914,摩根泛亞太股票入息基金 (本基金並無保證收益及配息),313003,0.05%,611829,0.10%,0,0.00%,10353325,1.65%,1610522,0.26%,0,0.00%,751603,0.12%,13640282,2.18%
AE23,38612682,摩根多元入息成長基金 (本基金並無保證收益及配息),241258,0.00%,7528,0.00%,0,0.00%,4747984,0.07%,9811825,0.14%,0,0.00%,350029,0.00%,15158624,0.21%
AB2,42299565,摩根新興雙利平衡基金 (本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),84128,0.03%,148760,0.05%,0,0.00%,4881969,1.56%,746650,0.24%,0,0.00%,685224,0.22%,6546731,2.09%
AB2,42319892,摩根中國雙息平衡基金 (本基金有相當比重投資於非投資等級之高風險債券且並無保證收益及配息),1381075,0.05%,2034012,0.07%,0,0.00%,44773371,1.47%,7275670,0.24%,0,0.00%,962256,0.03%,56426384,1.85%
AA2,42381001,摩根環球股票收益基金 (本基金之配息來源可能為本金),642587,0.03%,1032419,0.04%,0,0.00%,36061476,1.47%,6312927,0.26%,0,0.00%,443006,0.02%,44492415,1.81%
AJ2,513407,摩根大美國領先收成多重資產基金 (本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金或收益平準金),20166865,0.11%,32678,0.00%,0,0.00%,251525627,1.38%,43597782,0.24%,0,0.00%,583360,0.00%,315906312,1.73%
AL21,610034,摩根大美國領先科技主動式ETF基金 (本基金之配息來源可能為收益平準金),82817,0.00%,0,0.00%,0,0.00%,1900094,0.09%,380022,0.02%,0,0.00%,321437,0.02%,2684370,0.13%
AA1,973762,華南永昌永昌基金,4627391,0.44%,6765200,0.64%,0,0.00%,11680821,1.10%,1362758,0.13%,0,0.00%,283118,0.03%,24719288,2.32%
AD1,97971760,華南永昌鳳翔貨幣市場基金,0,0.00%,0,0.00%,0,0.00%,22886582,0.05%,15257718,0.04%,0,0.00%,68031096,0.16%,106175396,0.25%
AD1,13989817,華南永昌麒麟貨幣市場基金,0,0.00%,0,0.00%,0,0.00%,3778932,0.09%,1511545,0.04%,0,0.00%,6530809,0.16%,11821286,0.29%
AA2,48824897,華南永昌全球精品基金,784680,0.16%,240436,0.05%,0,0.00%,9099131,1.83%,1182885,0.24%,0,0.00%,213784,0.04%,11520916,2.32%
AA2,38546656,華南永昌中國A股基金,1811169,0.43%,885801,0.21%,0,0.00%,6992802,1.65%,971223,0.23%,0,0.00%,266992,0.06%,10927987,2.57%
AB2,38618790,華南永昌多重資產入息平衡基金 (本基金之配息來源可能為本金),715077,0.12%,170763,0.03%,0,0.00%,8035351,1.37%,1339233,0.23%,0,0.00%,305388,0.05%,10565812,1.80%
AA2,42333698,華南永昌全球物聯網精選基金,429071,0.16%,43773,0.02%,0,0.00%,3906276,1.46%,634775,0.24%,0,0.00%,159132,0.06%,5173027,1.94%
AE21,42527673,華南永昌Shiller US CAPE ETF組合基金 (本基金之配息來源可能為本金),507690,0.18%,4510,0.00%,0,0.00%,3641088,1.28%,390118,0.14%,0,0.00%,194461,0.07%,4737867,1.67%
AJ2,76871420,華南永昌低波動多重資產基金,443883,0.14%,3202,0.00%,0,0.00%,4606202,1.46%,633346,0.20%,0,0.00%,162957,0.05%,5849590,1.86%
AI1,88342468,華南永昌台灣環境永續高股息指數基金,1384452,0.20%,2758570,0.40%,0,0.00%,5048953,0.73%,946683,0.14%,0,0.00%,719239,0.10%,10857897,1.57%
